baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
994.697563300015	-0.356265026199533	0.104033899640533	-3.42450900553118	0.00061591143141816	0.00578692004841942	ENSG00000110987	BCL7A	protein_coding	chr12	122019422	122062044	chr12:122019422	BCL7A	protein_coding	chr12	122019422	122062044	chr12:122019422	ENSG00000110987
1205.62228024784	0.283173776402641	0.0827056881820466	3.42387304461256	0.000617354546246513	0.00579681489286681	ENSG00000156831	NSMCE2	protein_coding	chr8	125091679	125367120	chr8:125091679	NSMCE2	protein_coding	chr8	125091679	125367120	chr8:125091679	ENSG00000156831
1696.1733775845	-0.338418193650771	0.0988759777665484	-3.42265332080756	0.000620131136439248	0.00581921036113193	ENSG00000137414	FAM8A1	protein_coding	chr6	17600355	17611719	chr6:17600355	FAM8A1	protein_coding	chr6	17600302	17611719	chr6:17600302	ENSG00000137414
2485.53995440537	-0.252461143500959	0.0737731353720313	-3.42212842422679	0.000621329588029771	0.00582464785853929	ENSG00000011275	RNF216	protein_coding	chr7	5620047	5781739	chr7:5620047	RNF216	protein_coding	chr7	5620047	5781696	chr7:5620047	ENSG00000011275
196.824070999612	0.533818357605526	0.156003558535041	3.4218344928691	0.000622001637313295	0.0058257292608852	ENSG00000197238	HIST1H4J	protein_coding	chr6	27824108	27824480	chr6:27824108	H4C11	protein_coding	chr6	27824092	27824480	chr6:27824092	ENSG00000197238
1532.44508569717	-0.289080529522253	0.0845444278726174	-3.41927359136913	0.00062788560445076	0.00587343714572441	ENSG00000013561	RNF14	protein_coding	chr5	141958328	141990291	chr5:141958328	RNF14	protein_coding	chr5	141958328	141990292	chr5:141958328	ENSG00000013561
350.970189866331	-0.430385548012657	0.125936910934218	-3.4174694680058	0.000632061831505704	0.00590878431666716	ENSG00000176396	EID2	protein_coding	chr19	39538250	39540230	chr19:39538250	EID2	protein_coding	chr19	39538707	39540161	chr19:39538707	ENSG00000176396
533.842966688517	-0.352041160599589	0.103082229292527	-3.41514888662882	0.000637471565222134	0.00595187019187299	ENSG00000135093	USP30	protein_coding	chr12	109023089	109088026	chr12:109023089	USP30	protein_coding	chr12	109023089	109088023	chr12:109023089	ENSG00000135093
2926.65337853723	0.226795320942716	0.0665241183346608	3.40921949242205	0.000651490390597661	0.00607131859927501	ENSG00000102226	USP11	protein_coding	chrX	47232690	47248328	chrX:47232690	USP11	protein_coding	chrX	47232866	47248328	chrX:47232866	ENSG00000102226
810.879013030971	-0.359996131271806	0.105645791618296	-3.40757663658284	0.000655425003602289	0.00609651893213043	ENSG00000131437	KIF3A	protein_coding	chr5	132692628	132737638	chr5:132692628	KIF3A	protein_coding	chr5	132692628	132737638	chr5:132692628	ENSG00000131437
189.848232049253	-0.558169134480751	0.163938125517799	-3.40475488979622	0.000662234655221043	0.00614831724872304	ENSG00000153832	FBXO36	protein_coding	chr2	229922302	230013109	chr2:229922302	FBXO36	protein_coding	chr2	229922302	230013119	chr2:229922302	ENSG00000153832
1964.46829962865	-0.246812984587551	0.0725069185964232	-3.40399218950847	0.00066408652246614	0.00615781788517573	ENSG00000012048	BRCA1	protein_coding	chr17	43044295	43170245	chr17:43044295	BRCA1	protein_coding	chr17	43044295	43170245	chr17:43044295	ENSG00000012048
14190.0760004915	0.281698933318119	0.082856827407807	3.39982765610424	0.000674283386719431	0.00624069007484286	ENSG00000069956	MAPK6	protein_coding	chr15	51952106	52067372	chr15:51952106	MAPK6	protein_coding	chr15	51952106	52067375	chr15:51952106	ENSG00000069956
1966.36156373801	0.284808509040912	0.0837929176337833	3.39895682217042	0.000676433942863417	0.00625280729273745	ENSG00000168894	RNF181	protein_coding	chr2	85595725	85597613	chr2:85595725	RNF181	protein_coding	chr2	85595725	85597708	chr2:85595725	ENSG00000168894
3739.14374960449	-0.211640928902762	0.0623424373063417	-3.39481319703286	0.000686754405863167	0.00634185097114341	ENSG00000087274	ADD1	protein_coding	chr4	2843857	2930076	chr4:2843857	ADD1	protein_coding	chr4	2843844	2930076	chr4:2843844	ENSG00000087274
2085.50796368766	0.285684440664368	0.084154850949178	3.39474715292284	0.000686920079624656	0.00634185097114341	ENSG00000169976	SF3B5	protein_coding	chr6	144094881	144095573	chr6:144094881	SF3B5	protein_coding	chr6	144094884	144095573	chr6:144094884	ENSG00000169976
966.252313173518	-0.289898236392767	0.0854366955165215	-3.39313493622547	0.000690975917205114	0.00637533583695644	ENSG00000138346	DNA2	protein_coding	chr10	68414064	68472121	chr10:68414064	DNA2	protein_coding	chr10	68414064	68472121	chr10:68414064	ENSG00000138346
3066.55894825235	-0.286993835908818	0.084602136122141	-3.39227647271792	0.000693144615543982	0.00639137814233607	ENSG00000168143	FAM83B	protein_coding	chr6	54846771	54942022	chr6:54846771	FAM83B	protein_coding	chr6	54846771	54945099	chr6:54846771	ENSG00000168143
1988.36513658236	-0.258761265209682	0.0762877196906021	-3.39191243700994	0.000694066171548511	0.0063959079813373	ENSG00000072858	SIDT1	protein_coding	chr3	113532296	113629578	chr3:113532296	SIDT1	protein_coding	chr3	113532555	113629575	chr3:113532555	ENSG00000072858
18976.7701420017	0.302649498745615	0.0893051221701852	3.38893773829532	0.000701639399724138	0.00645265814354233	ENSG00000167553	TUBA1C	protein_coding	chr12	49188736	49274603	chr12:49188736	TUBA1C	protein_coding	chr12	49188736	49274600	chr12:49188736	ENSG00000167553
917.81700354058	0.296585295027088	0.087544571575728	3.38782050889969	0.000704503515851239	0.00647202735451966	ENSG00000142556	ZNF614	protein_coding	chr19	52012765	52030240	chr19:52012765	ZNF614	protein_coding	chr19	52012765	52030240	chr19:52012765	ENSG00000142556
2206.22540013345	-0.309126320296159	0.0913101935285846	-3.38545247086117	0.000710610144199138	0.00651575835163951	ENSG00000198740	ZNF652	protein_coding	chr17	49289206	49362473	chr17:49289206	ZNF652	protein_coding	chr17	49289206	49362473	chr17:49289206	ENSG00000198740
140.127861844203	-0.617826408610443	0.182687742136268	-3.38187117201111	0.000719938990863357	0.00657084498994062	ENSG00000118402	ELOVL4	protein_coding	chr6	79914812	79947580	chr6:79914812	ELOVL4	protein_coding	chr6	79914814	79947553	chr6:79914814	ENSG00000118402
537.536202968464	-0.394286381809271	0.116580270885761	-3.38210212425769	0.000719333972947943	0.00657084498994062	ENSG00000185340	GAS2L1	protein_coding	chr22	29306582	29312785	chr22:29306582	GAS2L1	protein_coding	chr22	29306618	29312787	chr22:29306618	ENSG00000185340
234.217585151172	0.513437174037125	0.151823591097842	3.38180101211177	0.000720122880019731	0.00657084498994062	ENSG00000204396	VWA7	protein_coding	chr6	31765590	31777294	chr6:31765590	VWA7	protein_coding	chr6	31765590	31777328	chr6:31765590	ENSG00000204396
7256.56072318784	-0.200336671578941	0.0592922385553885	-3.37880094359728	0.000728027011639084	0.0066348212759064	ENSG00000115216	NRBP1	protein_coding	chr2	27427790	27442259	chr2:27427790	NRBP1	protein_coding	chr2	27427790	27442259	chr2:27427790	ENSG00000115216
1081.57151754454	-0.321888885876714	0.0952763846033522	-3.37847502523085	0.000728890528650429	0.00663862059917891	ENSG00000151502	VPS26B	protein_coding	chr11	134224645	134247792	chr11:134224645	VPS26B	protein_coding	chr11	134224671	134247788	chr11:134224671	ENSG00000151502
2809.4186046667	0.292604858626067	0.0866505178757853	3.37683912109469	0.000733239229194667	0.00667413833603768	ENSG00000271303	SRXN1	protein_coding	chr20	646615	653370	chr20:646615	SRXN1	protein_coding	chr20	646615	653200	chr20:646615	ENSG00000271303
7184.23208651331	0.215580186761277	0.0638469865222466	3.37651310584816	0.000734108745715087	0.00667796352283296	ENSG00000092820	EZR	protein_coding	chr6	158765741	158819412	chr6:158765741	EZR	protein_coding	chr6	158765741	158819368	chr6:158765741	ENSG00000092820
967.061394914211	0.343581236190892	0.101849000649493	3.37343748097543	0.000742359024545185	0.00674063808236996	ENSG00000115977	AAK1	protein_coding	chr2	69457997	69674349	chr2:69457997	AAK1	protein_coding	chr2	69457997	69674349	chr2:69457997	ENSG00000115977
521.925793626997	-0.382477057523914	0.113392802854825	-3.37302763398126	0.000743464907070517	0.00674244196381706	ENSG00000221890	NPTXR	protein_coding	chr22	38818452	38843982	chr22:38818452	NPTXR	protein_coding	chr22	38818452	38844028	chr22:38818452	ENSG00000221890
8842.09963045868	0.235538289670548	0.0698298155597789	3.37303324922736	0.000743449745224196	0.00674244196381706	ENSG00000118705	RPN2	protein_coding	chr20	37178410	37241623	chr20:37178410	RPN2	protein_coding	chr20	37178410	37241619	chr20:37178410	ENSG00000118705
5049.17240087845	0.236165259233184	0.0701032772032561	3.36881910026048	0.000754909572303141	0.0068254111208722	ENSG00000113282	CLINT1	protein_coding	chr5	157785743	157859175	chr5:157785743	CLINT1	protein_coding	chr5	157785743	157859145	chr5:157785743	ENSG00000113282
767.041774773474	-0.4091130232155	0.12151026741856	-3.36690085461049	0.000760180129793514	0.00686054489936296	ENSG00000224051	CPTP	protein_coding	chr1	1324756	1328897	chr1:1324756	CPTP	protein_coding	chr1	1324756	1328896	chr1:1324756	ENSG00000224051
405.532440216138	-0.394242705845698	0.117088733297609	-3.36704219733623	0.000759790614578835	0.00686054489936296	ENSG00000025039	RRAGD	protein_coding	chr6	89364636	89412270	chr6:89364636	RRAGD	protein_coding	chr6	89364616	89412273	chr6:89364616	ENSG00000025039
5493.26190530821	0.304458505262412	0.0904497098901732	3.36605286663821	0.000762520928462018	0.00687749458777878	ENSG00000159840	ZYX	protein_coding	chr7	143381080	143391111	chr7:143381080	ZYX	protein_coding	chr7	143381295	143391111	chr7:143381295	ENSG00000159840
2444.21720242765	-0.244224508561272	0.072562174597329	-3.36572752837898	0.000763420772088389	0.00688143502505871	ENSG00000087470	DNM1L	protein_coding	chr12	32679200	32745650	chr12:32679200	DNM1L	protein_coding	chr12	32679200	32745650	chr12:32679200	ENSG00000087470
1628.03850021874	0.320207853792468	0.0951634342648876	3.3648202827692	0.0007659353072969	0.00689573737593042	ENSG00000130511	SSBP4	protein_coding	chr19	18418864	18434562	chr19:18418864	SSBP4	protein_coding	chr19	18418864	18434562	chr19:18418864	ENSG00000130511
2445.5744809659	-0.271336093792841	0.0806698484507123	-3.36353791415168	0.000769502657144029	0.00692366071173659	ENSG00000116127	ALMS1	protein_coding	chr2	73385758	73610793	chr2:73385758	ALMS1	protein_coding	chr2	73385758	73625166	chr2:73385758	ENSG00000116127
902.262658995412	-0.301704831305679	0.089704341974671	-3.36332472502689	0.000770097209337762	0.00692481846315578	ENSG00000204520	MICA	protein_coding	chr6	31399784	31415315	chr6:31399784	MICA	protein_coding	chr6	31399784	31415315	chr6:31399784	ENSG00000204520
1815.92725021645	0.237719190249262	0.0706876095248486	3.36295415628247	0.0007711316845225	0.00692992827009821	ENSG00000140320	BAHD1	protein_coding	chr15	40439721	40468242	chr15:40439721	BAHD1	protein_coding	chr15	40439721	40468236	chr15:40439721	ENSG00000140320
135.923439503404	-0.626845840827902	0.186436358867847	-3.36225103640987	0.000773098052435894	0.00694340148121277	ENSG00000188883	KLRG2	protein_coding	chr7	139452690	139483712	chr7:139452690	KLRG2	protein_coding	chr7	139452690	139483673	chr7:139452690	ENSG00000188883
2997.2261999195	0.324451072866936	0.0965226907387545	3.36139689417783	0.000775493036319556	0.00695724836250838	ENSG00000153037	SRP19	protein_coding	chr5	112861222	112869788	chr5:112861222	SRP19	protein_coding	chr5	112861188	112898371	chr5:112861188	ENSG00000153037
3074.28040966361	-0.248035726702696	0.0738254794985407	-3.35975774742646	0.000780108447437833	0.00699368634663206	ENSG00000168090	COPS6	protein_coding	chr7	100088954	100092200	chr7:100088954	COPS6	protein_coding	chr7	100088969	100092187	chr7:100088969	ENSG00000168090
831.111066125271	-0.303578343813406	0.0904320392282138	-3.35697775262258	0.000787994528562723	0.007047383076147	ENSG00000152620	NADK2	protein_coding	chr5	36192592	36242279	chr5:36192592	NADK2	protein_coding	chr5	36192589	36242279	chr5:36192589	ENSG00000152620
1506.09317709321	0.326563733653318	0.0973144087393947	3.35575931543546	0.000791474168202432	0.00706999521403904	ENSG00000100575	TIMM9	protein_coding	chr14	58408494	58427614	chr14:58408494	TIMM9	protein_coding	chr14	58408495	58427531	chr14:58408495	ENSG00000100575
147.357016931425	-0.670116403193259	0.199732152454778	-3.35507525932752	0.000793433956007272	0.00708324463789315	ENSG00000198205	ZXDA	protein_coding	chrX	57906708	57910820	chrX:57906708	ZXDA	protein_coding	chrX	57905430	57910458	chrX:57905430	ENSG00000198205
1603.25130231829	-0.252671604465967	0.0753514938611854	-3.35323948495892	0.000798715644932985	0.00712184123952243	ENSG00000206418	RAB12	protein_coding	chr18	8609445	8639381	chr18:8609445	RAB12	protein_coding	chr18	8609437	8639383	chr18:8609437	ENSG00000206418
3543.57293781377	0.216239690166371	0.0645093777404663	3.352065974599	0.00080210901624716	0.00714352811114307	ENSG00000138279	ANXA7	protein_coding	chr10	73375101	73414076	chr10:73375101	ANXA7	protein_coding	chr10	73375101	73414076	chr10:73375101	ENSG00000138279
1086.01999699653	0.309909238546074	0.0924867346229156	3.35085069020576	0.000805637281064777	0.00716636298369052	ENSG00000224531	SMIM13	protein_coding	chr6	11094033	11138733	chr6:11094033	SMIM13	protein_coding	chr6	11093834	11138733	chr6:11093834	ENSG00000224531
446.828698474052	-0.39778199274657	0.118727830287533	-3.35036858488216	0.000807040935123993	0.00717455529885349	ENSG00000119946	CNNM1	protein_coding	chr10	99329099	99394330	chr10:99329099	CNNM1	protein_coding	chr10	99329356	99394330	chr10:99329356	ENSG00000119946
1867.74318005358	0.252003640309184	0.0752415253114951	3.34926278096976	0.00081026906984708	0.00719894767137298	ENSG00000144645	OSBPL10	protein_coding	chr3	31657890	32077580	chr3:31657890	OSBPL10	protein_coding	chr3	31657912	32077580	chr3:31657912	ENSG00000144645
516.546829444162	-0.344240197315233	0.102788100163836	-3.34902772564665	0.000810956800927399	0.00720075381659789	ENSG00000164366	CCDC127	protein_coding	chr5	196871	218215	chr5:196871	CCDC127	protein_coding	chr5	196868	218153	chr5:196868	ENSG00000164366
1821.18324419093	-0.301503954798841	0.0900504492379511	-3.34816713686947	0.000813479358669562	0.00720593396142096	ENSG00000113583	C5orf15	protein_coding	chr5	133955502	133968787	chr5:133955502	C5orf15	protein_coding	chr5	133955510	133968674	chr5:133955510	ENSG00000113583
1355.95681587249	0.338462434828755	0.101149542895105	3.34615881734384	0.000819394491530775	0.00724969031078181	ENSG00000182325	FBXL6	protein_coding	chr8	144355431	144359376	chr8:144355431	FBXL6	protein_coding	chr8	144355431	144359376	chr8:144355431	ENSG00000182325
1936.72562356388	-0.295039397611385	0.0882312607055733	-3.34393269745887	0.00082599773246268	0.00729942348116842	ENSG00000153933	DGKE	protein_coding	chr17	56834099	56869567	chr17:56834099	DGKE	protein_coding	chr17	56834107	56869567	chr17:56834107	ENSG00000153933
1066.3622591702	0.28509783225106	0.0852728681958797	3.34335924524275	0.000827706716748834	0.00731017982041275	ENSG00000065485	PDIA5	protein_coding	chr3	123067062	123225227	chr3:123067062	PDIA5	protein_coding	chr3	123067025	123225227	chr3:123067025	ENSG00000065485
180.059047017817	-0.544982892838582	0.163015408589935	-3.34313729942846	0.000828369032703037	0.00731168485872799	ENSG00000058091	CDK14	protein_coding	chr7	90466424	91210590	chr7:90466424	CDK14	protein_coding	chr7	90466424	91210590	chr7:90466424	ENSG00000058091
2054.51018783439	0.240027763980837	0.0718507345123391	3.34064454051776	0.000835841604265174	0.00737326386100745	ENSG00000135249	RINT1	protein_coding	chr7	105532085	105567677	chr7:105532085	RINT1	protein_coding	chr7	105532169	105567677	chr7:105532169	ENSG00000135249
221.803694490706	-0.501547522291068	0.150156343338142	-3.3401687277481	0.000837275041095035	0.00738152800168244	ENSG00000155893	PXYLP1	protein_coding	chr3	141228726	141294906	chr3:141228726	PXYLP1	protein_coding	chr3	141228726	141367753	chr3:141228726	ENSG00000155893
2944.56020463961	0.235755655504181	0.070595688523898	3.33951917508918	0.000839235569291367	0.00739442649789383	ENSG00000095380	NANS	protein_coding	chr9	98056739	98083075	chr9:98056739	NANS	protein_coding	chr9	98056732	98083077	chr9:98056732	ENSG00000095380
2757.20769542475	-0.234551031562052	0.0702582488902389	-3.33841271689649	0.000842584971035993	0.00741953969755865	ENSG00000100028	SNRPD3	protein_coding	chr22	24555503	24609980	chr22:24555503	SNRPD3	protein_coding	chr22	24555958	24582052	chr22:24555958	ENSG00000100028
1185.91543229177	-0.270464815195298	0.081039395168573	-3.33744859068475	0.000845513618577341	0.00744092032358413	ENSG00000134686	PHC2	protein_coding	chr1	33323623	33431052	chr1:33323623	PHC2	protein_coding	chr1	33323623	33431095	chr1:33323623	ENSG00000134686
4964.9532533212	-0.205039457465948	0.0614646723755977	-3.3358911638379	0.000850264437546855	0.00747387971596479	ENSG00000135821	GLUL	protein_coding	chr1	182381704	182392206	chr1:182381704	GLUL	protein_coding	chr1	182378098	182392206	chr1:182378098	ENSG00000135821
2678.82237539171	0.234315177606369	0.0702464957698875	3.33561375607882	0.000851113243159719	0.00747691917631564	ENSG00000109854	HTATIP2	protein_coding	chr11	20363685	20383783	chr11:20363685	HTATIP2	protein_coding	chr11	20363685	20383782	chr11:20363685	ENSG00000109854
2425.23752922023	-0.331350180034256	0.0993898947517174	-3.33384174379086	0.000856553773004242	0.00751369484040388	ENSG00000170571	EMB	protein_coding	chr5	50396192	50443248	chr5:50396192	EMB	protein_coding	chr5	50396192	50443248	chr5:50396192	ENSG00000170571
151.661664496054	-0.576553042577499	0.172943952104732	-3.33375660473139	0.000856815981867907	0.00751369484040388	ENSG00000183087	GAS6	protein_coding	chr13	113820549	113864067	chr13:113820549	GAS6	protein_coding	chr13	113820549	113864076	chr13:113820549	ENSG00000183087
5259.26934649242	-0.199437298174533	0.0598667341891395	-3.33135422995419	0.000864245502140403	0.00756545650401352	ENSG00000164828	SUN1	protein_coding	chr7	816615	896435	chr7:816615	SUN1	protein_coding	chr7	816615	896435	chr7:816615	ENSG00000164828
817.665316521738	-0.303847914145133	0.0912147106460493	-3.33112841111987	0.000864946926200251	0.00756714014775781	ENSG00000174839	DENND6A	protein_coding	chr3	57625457	57693089	chr3:57625457	DENND6A	protein_coding	chr3	57625454	57693077	chr3:57625454	ENSG00000174839
16160.7289278123	-0.211644701779063	0.0636069385515829	-3.32738387664149	0.000876655178129498	0.00766055412564189	ENSG00000180694	TMEM64	protein_coding	chr8	90621995	90791632	chr8:90621995	TMEM64	protein_coding	chr8	90621995	90791632	chr8:90621995	ENSG00000180694
388.680187711152	-0.416232877591998	0.125121320539829	-3.32663430817533	0.000879016476902182	0.00766766485485565	ENSG00000180822	PSMG4	protein_coding	chr6	3231403	3303373	chr6:3231403	PSMG4	protein_coding	chr6	3231403	3303373	chr6:3231403	ENSG00000180822
112.562494745612	-0.662276176260033	0.199075196174984	-3.32676390120396	0.000878607810386726	0.00766766485485565	ENSG00000164038	SLC9B2	protein_coding	chr4	103019868	103085829	chr4:103019868	SLC9B2	protein_coding	chr4	103019868	103085829	chr4:103019868	ENSG00000164038
1526.34069938886	-0.276660896047816	0.0831957883318253	-3.32541949051985	0.000882855934343275	0.00768762191451578	ENSG00000143815	LBR	protein_coding	chr1	225401502	225428925	chr1:225401502	LBR	protein_coding	chr1	225401502	225428925	chr1:225401502	ENSG00000143815
1839.61461284215	0.331749146176793	0.0997845121917917	3.32465568944358	0.000885277898360247	0.00770419829111634	ENSG00000100138	SNU13	protein_coding	chr22	41673930	41690504	chr22:41673930	SNU13	protein_coding	chr22	41673933	41690504	chr22:41673933	ENSG00000100138
163.684691448141	-0.581006653780045	0.175169726949586	-3.31682114197311	0.000910478827763773	0.00786365909115673	ENSG00000225791	TRAM2-AS1	lincRNA	chr6	52577307	52583993	chr6:52577307	TRAM2-AS1	lncRNA	chr6	52576787	52643058	chr6:52576787	ENSG00000225791
235.604668918458	-0.489222466852972	0.147563167658806	-3.31534267402111	0.000915308466217531	0.00789767637974715	ENSG00000100583	SAMD15	protein_coding	chr14	77376689	77391497	chr14:77376689	SAMD15	protein_coding	chr14	77376689	77392163	chr14:77376689	ENSG00000100583
79.5353538501663	-0.797034122608367	0.240433312258313	-3.31499040262799	0.00091646271068855	0.00790156712974165	ENSG00000228630	HOTAIR	antisense	chr12	53962308	53974956	chr12:53962308	HOTAIR	lncRNA	chr12	53962308	53974956	chr12:53962308	ENSG00000228630
2213.28520759221	-0.230265666125246	0.0694789391082024	-3.31417936256401	0.00091912527557894	0.00791992933113355	ENSG00000133119	RFC3	protein_coding	chr13	33818049	33966558	chr13:33818049	RFC3	protein_coding	chr13	33818069	33966558	chr13:33818069	ENSG00000133119
1615.19731162238	-0.245944781960832	0.074294869769064	-3.31038714685575	0.000931670125158401	0.00801408839140883	ENSG00000173065	FAM222B	protein_coding	chr17	28755978	28855232	chr17:28755978	FAM222B	protein_coding	chr17	28755980	28855232	chr17:28755980	ENSG00000173065
4485.62014172676	-0.239250564004467	0.0722780531236832	-3.31014123464363	0.000932489067807677	0.00801649364019278	ENSG00000151693	ASAP2	protein_coding	chr2	9206765	9405683	chr2:9206765	ASAP2	protein_coding	chr2	9206765	9405683	chr2:9206765	ENSG00000151693
966.732399774296	0.308212527330195	0.0931207069355441	3.30981730565611	0.00093356884166076	0.00802113714592228	ENSG00000164023	SGMS2	protein_coding	chr4	107824563	107915047	chr4:107824563	SGMS2	protein_coding	chr4	107824563	107915047	chr4:107824563	ENSG00000164023
4450.27321376688	0.670136356697208	0.202492806093169	3.30943291086041	0.000934851673063376	0.00802751893033739	ENSG00000008513	ST3GAL1	protein_coding	chr8	133454848	133571940	chr8:133454848	ST3GAL1	protein_coding	chr8	133454848	133571940	chr8:133454848	ENSG00000008513
1742.91084210617	-0.29621168152065	0.089523670833335	-3.30875263227424	0.000937125953597424	0.00804240194819406	ENSG00000112640	PPP2R5D	protein_coding	chr6	42984499	43012342	chr6:42984499	PPP2R5D	protein_coding	chr6	42984553	43012342	chr6:42984553	ENSG00000112640
1093.40280529852	-0.346303823461301	0.10473084804914	-3.30660765106011	0.00094433057489209	0.00809488446666437	ENSG00000198707	CEP290	protein_coding	chr12	88049014	88142216	chr12:88049014	CEP290	protein_coding	chr12	88049016	88142099	chr12:88049016	ENSG00000198707
374.621715870122	-0.413114349431552	0.125085149533005	-3.302665032371	0.000957707146919356	0.00819537077248665	ENSG00000080819	CPOX	protein_coding	chr3	98521132	98593723	chr3:98521132	CPOX	protein_coding	chr3	98579446	98593648	chr3:98579446	ENSG00000080819
5614.60312104145	0.235190119894368	0.0712623834243163	3.30034035620139	0.000965676369005434	0.0082588110177772	ENSG00000130429	ARPC1B	protein_coding	chr7	99374249	99394801	chr7:99374249	ARPC1B	protein_coding	chr7	99374249	99394816	chr7:99374249	ENSG00000130429
1107.66822588374	0.359837006235696	0.109074807011767	3.2989928297272	0.000970323897317962	0.00828901977570931	ENSG00000233930	KRTAP5-AS1	antisense	chr11	1571353	1599184	chr11:1571353	KRTAP5-AS1	lncRNA	chr11	1571353	1599184	chr11:1571353	ENSG00000233930
3045.24475028599	-0.244859109063673	0.0742613689291196	-3.29726091229727	0.000976327584843045	0.00833551592251983	ENSG00000124006	OBSL1	protein_coding	chr2	219550729	219571859	chr2:219550729	OBSL1	protein_coding	chr2	219550728	219571859	chr2:219550728	ENSG00000124006
4160.22110130051	-0.219541343027571	0.0666037126052045	-3.29623281406112	0.000979907736436076	0.00836127933087591	ENSG00000134453	RBM17	protein_coding	chr10	6088987	6117457	chr10:6088987	RBM17	protein_coding	chr10	6089034	6117457	chr10:6089034	ENSG00000134453
763.616640257409	0.311409282935339	0.0945338521601863	3.29415628179057	0.000987175956786812	0.00841846438421065	ENSG00000197989	SNHG12	antisense	chr1	28578538	28582983	chr1:28578538	SNHG12	lncRNA	chr1	28578538	28583132	chr1:28578538	ENSG00000197989
1068.88525128763	-0.274755970836848	0.083418135265314	-3.29371988432704	0.000988709756485156	0.00842670975940101	ENSG00000182952	HMGN4	protein_coding	chr6	26538405	26546254	chr6:26538405	HMGN4	protein_coding	chr6	26538366	26546933	chr6:26538366	ENSG00000182952
5254.21699872317	0.242160858870532	0.073526697492173	3.29350925759056	0.000989450832362804	0.00842819322191445	ENSG00000100934	SEC23A	protein_coding	chr14	39031919	39109646	chr14:39031919	SEC23A	protein_coding	chr14	39031919	39109646	chr14:39031919	ENSG00000100934
350.259998145132	-0.401450728559133	0.121941110941154	-3.2921688629921	0.00099417898314895	0.00845877298541843	ENSG00000158234	FAIM	protein_coding	chr3	138608606	138633376	chr3:138608606	FAIM	protein_coding	chr3	138608606	138633376	chr3:138608606	ENSG00000158234
493.257009555907	0.365901975876515	0.111203664670109	3.29037695800745	0.0010005324831816	0.00850313639004468	ENSG00000130545	CRB3	protein_coding	chr19	6463777	6467221	chr19:6463777	CRB3	protein_coding	chr19	6463777	6467221	chr19:6463777	ENSG00000130545
1681.635160288	0.260062692246032	0.079037387297682	3.29037562016754	0.00100053724072848	0.00850313639004468	ENSG00000168795	ZBTB5	protein_coding	chr9	37438114	37465399	chr9:37438114	ZBTB5	protein_coding	chr9	37438102	37465450	chr9:37438102	ENSG00000168795
213.761642958598	0.504884713043817	0.153491796014081	3.28932702694742	0.00100427263355058	0.0085300048143405	ENSG00000004799	PDK4	protein_coding	chr7	95583499	95596491	chr7:95583499	PDK4	protein_coding	chr7	95583499	95596516	chr7:95583499	ENSG00000004799
700.605648070721	-0.308089252381953	0.0937338856698016	-3.28685032291594	0.00101314668564682	0.00859065164600932	ENSG00000177679	SRRM3	protein_coding	chr7	76201900	76287288	chr7:76201900	SRRM3	protein_coding	chr7	76201896	76287288	chr7:76201896	ENSG00000177679
5287.83650506769	-0.237816975482031	0.0723628248213188	-3.28645234717216	0.00101457938635629	0.00859789509623713	ENSG00000160796	NBEAL2	protein_coding	chr3	46979683	47009703	chr3:46979683	NBEAL2	protein_coding	chr3	46979666	47009704	chr3:46979666	ENSG00000160796
378.766147793747	-0.432120745014543	0.13157832929634	-3.28413308882591	0.00102296602209974	0.00865909279754588	ENSG00000134905	CARS2	protein_coding	chr13	110641412	110713603	chr13:110641412	CARS2	protein_coding	chr13	110641412	110713603	chr13:110641412	ENSG00000134905
396.90780727104	-0.433961378412122	0.132233343816583	-3.28178480470142	0.00103152295099248	0.00871168019520016	ENSG00000145439	CBR4	protein_coding	chr4	168863770	169010275	chr4:168863770	CBR4	protein_coding	chr4	168863770	169010275	chr4:168863770	ENSG00000145439
1654.82724591864	0.249926597556806	0.0762317994556249	3.27850843534515	0.00104357245228749	0.00880343980181687	ENSG00000188786	MTF1	protein_coding	chr1	37809567	37859620	chr1:37809567	MTF1	protein_coding	chr1	37809574	37859592	chr1:37809574	ENSG00000188786
554.327432109163	-0.373559478155383	0.113961898777165	-3.27793308258072	0.00104570182293537	0.00881639926041485	ENSG00000179941	BBS10	protein_coding	chr12	76344474	76348442	chr12:76344474	BBS10	protein_coding	chr12	76344474	76348415	chr12:76344474	ENSG00000179941
840.497833744003	0.316418722812188	0.0966281229149054	3.27460280989665	0.00105810629160757	0.00891087360818973	ENSG00000130479	MAP1S	protein_coding	chr19	17719242	17734516	chr19:17719242	MAP1S	protein_coding	chr19	17719242	17734513	chr19:17719242	ENSG00000130479
210.88463511451	-0.494533564942529	0.151061315831998	-3.27372737499865	0.00106138959885194	0.00893346262589764	ENSG00000183111	ARHGEF37	protein_coding	chr5	149551947	149634968	chr5:149551947	ARHGEF37	protein_coding	chr5	149551947	149634968	chr5:149551947	ENSG00000183111
