Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
PTP4A1	13336.0715962825	-0.0439758029883478	0.0378678253128007	-1.1612972919647	0.245521020419274	0.611577264907462	ENSG00000112245	protein_coding	chr6	63521761	63583587	chr6:63521761	PTP4A1	protein_coding	chr6	63521746	63583588	chr6:63521746	ENSG00000112245
PTP4A2	19968.354357958	-0.0375143997778806	0.0362725554626686	-1.03423647160703	0.301025627756151	0.66495734078197	ENSG00000184007	protein_coding	chr1	31906421	31944856	chr1:31906421	PTP4A2	protein_coding	chr1	31906421	31944856	chr1:31906421	ENSG00000184007
PTP4A3	4015.7754997948	-0.168173098344479	0.079511554222581	-2.11507748765297	0.0344233435969683	0.249573395402445	ENSG00000184489	protein_coding	chr8	141391993	141432454	chr8:141391993	PTP4A3	protein_coding	chr8	141391995	141432454	chr8:141391995	ENSG00000184489
PTPDC1	330.930563189117	-0.124099974719522	0.0554995478360443	-2.23605379788203	0.0253482473770831	0.213072315116683	ENSG00000158079	protein_coding	chr9	94030794	94109856	chr9:94030794	PTPDC1	protein_coding	chr9	94030794	94109856	chr9:94030794	ENSG00000158079
PTPMT1	1613.16604615503	-0.0153235359840544	0.0324295391115138	-0.472517846502911	0.636557206357266	0.869781567274087	ENSG00000110536	protein_coding	chr11	47565430	47573461	chr11:47565430	PTPMT1	protein_coding	chr11	47565430	47573461	chr11:47565430	ENSG00000110536
PTPN1	10713.6300288512	0.0615110643927623	0.0403171867733041	1.5256784839336	0.127089955493634	0.463609855489487	ENSG00000196396	protein_coding	chr20	50510321	50585241	chr20:50510321	PTPN1	protein_coding	chr20	50510321	50585241	chr20:50510321	ENSG00000196396
PTPN11	13644.6225056625	-0.0424204619580764	0.0300495643348692	-1.41168309414896	0.158043293376129	0.508081557291282	ENSG00000179295	protein_coding	chr12	112418351	112509913	chr12:112418351	PTPN11	protein_coding	chr12	112418351	112509918	chr12:112418351	ENSG00000179295
PTPN12	4343.80496993726	0.0268680027776697	0.0381702498659975	0.703899054158513	0.481495640542569	0.791236413946885	ENSG00000127947	protein_coding	chr7	77537275	77640071	chr7:77537275	PTPN12	protein_coding	chr7	77537295	77640069	chr7:77537295	ENSG00000127947
PTPN18	3687.99236680421	-0.104073289537845	0.0505169071398635	-2.06016748510955	0.0393825321465667	0.267056366107779	ENSG00000072135	protein_coding	chr2	130356007	130375409	chr2:130356007	PTPN18	protein_coding	chr2	130356045	130375405	chr2:130356045	ENSG00000072135
PTPN2	3998.67985339848	-0.0351157689776869	0.0303143163865169	-1.15838894501034	0.246705348510481	0.612644928406684	ENSG00000175354	protein_coding	chr18	12785478	12929643	chr18:12785478	PTPN2	protein_coding	chr18	12785478	12929643	chr18:12785478	ENSG00000175354
PTPN22	4539.37817506441	-0.0378014854696937	0.0422902862392517	-0.893857403939921	0.371398190953586	0.718343657187222	ENSG00000134242	protein_coding	chr1	113813811	113871759	chr1:113813811	PTPN22	protein_coding	chr1	113813811	113871753	chr1:113813811	ENSG00000134242
PTPN23	2640.34776931493	0.0292937217623804	0.0356976914246852	0.82060549557341	0.411871016363045	0.747437628827735	ENSG00000076201	protein_coding	chr3	47381011	47413441	chr3:47381011	PTPN23	protein_coding	chr3	47381011	47413435	chr3:47381011	ENSG00000076201
PTPN4	1054.72086768516	0.0340587302345375	0.0335153168634836	1.01621388135065	0.30952754752081	0.671367645574592	ENSG00000088179	protein_coding	chr2	119759631	119983818	chr2:119759631	PTPN4	protein_coding	chr2	119759922	119984899	chr2:119759922	ENSG00000088179
PTPN6	23636.575580143	-0.0899581576150667	0.0471064598466407	-1.90967773651286	0.0561747192326457	0.316514730158675	ENSG00000111679	protein_coding	chr12	6946468	6961316	chr12:6946468	PTPN6	protein_coding	chr12	6946468	6961316	chr12:6946468	ENSG00000111679
PTPN7	5878.22263179447	-0.0116998342961885	0.0389833884711204	-0.300123584815002	0.764082889884582	0.92402106686431	ENSG00000143851	protein_coding	chr1	202147013	202161588	chr1:202147013	PTPN7	protein_coding	chr1	202147013	202161588	chr1:202147013	ENSG00000143851
PTPN9	3343.03156262752	0.00372065671468064	0.0233739118696386	0.159179889760496	0.873527147484569	0.965147781827973	ENSG00000169410	protein_coding	chr15	75463251	75579289	chr15:75463251	PTPN9	protein_coding	chr15	75463251	75579315	chr15:75463251	ENSG00000169410
PTPRA	5456.22859757286	0.00384355538706505	0.0185735427099761	0.206937117333066	0.836058968426832	0.952403506491583	ENSG00000132670	protein_coding	chr20	2864184	3039076	chr20:2864184	PTPRA	protein_coding	chr20	2873420	3039076	chr20:2873420	ENSG00000132670
PTPRC	19465.1625726895	0.0623028254231494	0.0575575135831131	1.0824446982614	0.279054975908848	0.643914712944162	ENSG00000081237	protein_coding	chr1	198638671	198757283	chr1:198638671	PTPRC	protein_coding	chr1	198638457	198757476	chr1:198638457	ENSG00000081237
PTPRCAP	8273.08702525077	-0.000301089188845184	0.0506447280070636	-0.00594512401771	0.995256505276969	0.998735225542411	ENSG00000213402	protein_coding	chr11	67435510	67438067	chr11:67435510	PTPRCAP	protein_coding	chr11	67435510	67437682	chr11:67435510	ENSG00000213402
PTPRE	785.078875529574	-0.0648237128360477	0.0507423157399549	-1.27750797122184	0.201422968023494	0.560605265304624	ENSG00000132334	protein_coding	chr10	127907061	128085855	chr10:127907061	PTPRE	protein_coding	chr10	127907103	128085855	chr10:127907103	ENSG00000132334
PTPRJ	1294.62582822176	-0.00103892988810026	0.16335756405719	-0.00635985174054465	0.994925606695182	0.998684302953935	ENSG00000149177	protein_coding	chr11	47980558	48170841	chr11:47980558	PTPRJ	protein_coding	chr11	47980425	48170839	chr11:47980425	ENSG00000149177
PTPRK	606.639893356846	0.227994660052297	0.169994171092924	1.34119104547219	0.179858432933485	0.536146669968695	ENSG00000152894	protein_coding	chr6	127968779	128520674	chr6:127968779	PTPRK	protein_coding	chr6	127968785	128520616	chr6:127968785	ENSG00000152894
PTPRO	634.51857718171	0.220897484259451	0.138286749041451	1.59738721020361	0.110179421629711	0.436372237348353	ENSG00000151490	protein_coding	chr12	15322397	15597399	chr12:15322397	PTPRO	protein_coding	chr12	15322257	15602175	chr12:15322257	ENSG00000151490
PTPRS	702.581427136983	0.285834189508927	0.125675091823636	2.2743901385809	0.0229425398397478	0.203184717955263	ENSG00000105426	protein_coding	chr19	5158495	5340803	chr19:5158495	PTPRS	protein_coding	chr19	5158495	5340812	chr19:5158495	ENSG00000105426
PTRF	700.066011186863	-0.391974332287171	0.109020125265389	-3.5954309475703	0.000323855024962606	0.0155967137995906	ENSG00000177469	protein_coding	chr17	42402452	42423517	chr17:42402452	CAVIN1	protein_coding	chr17	42402449	42423256	chr17:42402449	ENSG00000177469
PTRH1	292.546543034652	0.0401356003696246	0.0466000543591017	0.861277973204457	0.389084964208225	0.732936683665973	ENSG00000187024	protein_coding	chr9	127692978	127724873	chr9:127692978	PTRH1	protein_coding	chr9	127690348	127724873	chr9:127690348	ENSG00000187024
PTRH2	1512.18895665813	-0.0360940723601497	0.024203396225941	-1.49128130710286	0.135887654553594	0.477065152374941	ENSG00000141378	protein_coding	chr17	59674636	59707626	chr17:59674636	PTRH2	protein_coding	chr17	59674636	59707626	chr17:59674636	ENSG00000141378
PTRHD1	1269.36785420479	-0.0172889100321283	0.0398884199594026	-0.433431809275086	0.664701095700374	0.881570898230335	ENSG00000184924	protein_coding	chr2	24789734	24793382	chr2:24789734	PTRHD1	protein_coding	chr2	24789728	24793391	chr2:24789728	ENSG00000184924
PTS	416.915405648662	-0.0436878418229508	0.0332331197464876	-1.31458744036717	0.188648593436242	0.54525556045184	ENSG00000150787	protein_coding	chr11	112226365	112269955	chr11:112226365	PTS	protein_coding	chr11	112226367	112269955	chr11:112226367	ENSG00000150787
PTTG1	6425.24138045121	-0.0950518611349318	0.0418727553379863	-2.270016872969	0.0232065593142672	0.204203468611621	ENSG00000164611	protein_coding	chr5	160421822	160428744	chr5:160421822	PTTG1	protein_coding	chr5	160421855	160428739	chr5:160421855	ENSG00000164611
PTTG1IP	5445.03547893729	-0.10772634361129	0.0476747383303922	-2.25961059009349	0.0238454297580959	0.206878230501555	ENSG00000183255	protein_coding	chr21	44849585	44873903	chr21:44849585	PTTG1IP	protein_coding	chr21	44849585	44873903	chr21:44849585	ENSG00000183255
PUF60	5507.25471177901	-0.00722206134637735	0.0317324775159464	-0.227592104737113	0.819963358397788	0.945734135853496	ENSG00000179950	protein_coding	chr8	143816344	143829859	chr8:143816344	PUF60	protein_coding	chr8	143816344	143829352	chr8:143816344	ENSG00000179950
PUM1	5507.4142329913	-0.037663555305128	0.0220418612444451	-1.70872844572596	0.0875012624147686	0.391413871352366	ENSG00000134644	protein_coding	chr1	30931506	31065991	chr1:30931506	PUM1	protein_coding	chr1	30931506	31065991	chr1:30931506	ENSG00000134644
PUM2	11707.8669932187	-0.00976236143349785	0.0294982204645866	-0.33094747004206	0.740684164488336	0.916207101022374	ENSG00000055917	protein_coding	chr2	20248691	20352234	chr2:20248691	PUM2	protein_coding	chr2	20248691	20352234	chr2:20248691	ENSG00000055917
PUM3	4969.7050049734	-0.017583322659875	0.0376336663975898	-0.467223216417763	0.640340184978917	0.872131303934243	ENSG00000080608	protein_coding	chr9	2720469	2844241	chr9:2720469	PUM3	protein_coding	chr9	2720469	2844095	chr9:2720469	ENSG00000080608
PURA	2288.39855601135	0.00803579114592622	0.0401940936901771	0.19992467569657	0.841539491602546	0.954812300059846	ENSG00000185129	protein_coding	chr5	140107777	140125619	chr5:140107777	PURA	protein_coding	chr5	140107777	140125619	chr5:140107777	ENSG00000185129
PURB	3999.0978697882	-0.0316606914590817	0.033429531829583	-0.947087491996044	0.343594197832934	0.698351848644572	ENSG00000146676	protein_coding	chr7	44876293	44885361	chr7:44876293	PURB	protein_coding	chr7	44876299	44885530	chr7:44876299	ENSG00000146676
PUS1	1501.77072770471	0.0109458334404169	0.0386852651051358	0.282945804059225	0.777218382030035	0.928697972782897	ENSG00000177192	protein_coding	chr12	131929200	131945896	chr12:131929200	PUS1	protein_coding	chr12	131929200	131945896	chr12:131929200	ENSG00000177192
PUS10	830.084811651918	-0.101170499975674	0.032002939537159	-3.16128772665409	0.00157073258132991	0.0434037326400038	ENSG00000162927	protein_coding	chr2	60940222	61018259	chr2:60940222	PUS10	protein_coding	chr2	60940222	61018259	chr2:60940222	ENSG00000162927
PUS3	965.261650523285	-0.0261453376334788	0.0233480478887102	-1.11980829224362	0.262795464872125	0.628918003195672	ENSG00000110060	protein_coding	chr11	125893485	125903221	chr11:125893485	PUS3	protein_coding	chr11	125893485	125903221	chr11:125893485	ENSG00000110060
PUS7	2131.72535948257	-0.00924596380194668	0.0402312132976045	-0.229820655259661	0.818231133706049	0.945043998227123	ENSG00000091127	protein_coding	chr7	105439661	105522267	chr7:105439661	PUS7	protein_coding	chr7	105439661	105522271	chr7:105439661	ENSG00000091127
PUS7L	2536.21788710611	-0.0244767805921462	0.0496615742146622	-0.492871621152106	0.622103300409391	0.864113734590484	ENSG00000129317	protein_coding	chr12	43718993	43758817	chr12:43718993	PUS7L	protein_coding	chr12	43718992	43758793	chr12:43718992	ENSG00000129317
PUSL1	692.716688445809	0.0619446089680674	0.0378010138233594	1.63870231781424	0.101275271111008	0.417418781756039	ENSG00000169972	protein_coding	chr1	1308567	1311677	chr1:1308567	PUSL1	protein_coding	chr1	1308597	1311677	chr1:1308597	ENSG00000169972
PVRIG	616.958134606844	-0.0380113975480011	0.0779984463532161	-0.487335316601903	0.626020724042943	0.865926537901817	ENSG00000213413	protein_coding	chr7	100218241	100221490	chr7:100218241	PVRIG	protein_coding	chr7	100218241	100221490	chr7:100218241	ENSG00000213413
PVRL1	2377.96999987175	0.082315519096913	0.091661430599071	0.898038777694435	0.369164876341895	0.716795861348017	ENSG00000110400	protein_coding	chr11	119623408	119729084	chr11:119623408	NECTIN1	protein_coding	chr11	119623408	119729200	chr11:119623408	ENSG00000110400
PVT1	1417.11063211298	-0.0713694146482901	0.0564537410795809	-1.26421054271112	0.2061544677772	0.565921919898537	ENSG00000249859	lincRNA	chr8	127794533	128101253	chr8:127794533	PVT1	lncRNA	chr8	127794526	128187101	chr8:127794526	ENSG00000249859
PWP1	5718.28212620076	-0.050492358007445	0.0228631497860501	-2.20846027253222	0.0272122042460808	0.22016534399877	ENSG00000136045	protein_coding	chr12	107685732	107713167	chr12:107685732	PWP1	protein_coding	chr12	107685799	107713162	chr12:107685799	ENSG00000136045
PWP2	629.061842448731	0.446429452139882	0.239779581700751	1.86183264218483	0.0626266838581201	0.333469427608017	ENSG00000241945	protein_coding	chr21	44107290	44131181	chr21:44107290	PWP2	protein_coding	chr21	44107373	44131181	chr21:44107373	ENSG00000241945
PWWP2A	1866.88716330479	-0.023195648901218	0.0261961218467528	-0.885461177685478	0.375907949242082	0.721838921913446	ENSG00000170234	protein_coding	chr5	160061801	160119423	chr5:160061801	PWWP2A	protein_coding	chr5	160061801	160119450	chr5:160061801	ENSG00000170234
PXDC1	271.81769992046	-0.407016382087121	0.131281100183462	-3.10034255896945	0.00193296945810716	0.0497123629558956	ENSG00000168994	protein_coding	chr6	3722614	3752026	chr6:3722614	PXDC1	protein_coding	chr6	3722614	3751713	chr6:3722614	ENSG00000168994
PXDN	526.929900533018	-0.291020383465639	0.292413358510852	-0.995236281090893	0.31962135991978	0.678405577362074	ENSG00000130508	protein_coding	chr2	1631887	1744852	chr2:1631887	PXDN	protein_coding	chr2	1631887	1744852	chr2:1631887	ENSG00000130508
PXK	1975.36780314127	0.0237753020977331	0.0692564238669266	0.343293816952148	0.731377431864563	0.911955777516588	ENSG00000168297	protein_coding	chr3	58332880	58426126	chr3:58332880	PXK	protein_coding	chr3	58332880	58426127	chr3:58332880	ENSG00000168297
PXMP2	1028.5083572172	-0.00400055774593619	0.0446917165243479	-0.0895145243248085	0.928673011179222	0.980855841811053	ENSG00000176894	protein_coding	chr12	132687606	132704991	chr12:132687606	PXMP2	protein_coding	chr12	132687587	132704985	chr12:132687587	ENSG00000176894
PXMP4	414.007724270738	-0.0564956171005636	0.043568236966763	-1.29671570469245	0.194729023718983	0.552398321611115	ENSG00000101417	protein_coding	chr20	33702754	33720319	chr20:33702754	PXMP4	protein_coding	chr20	33702758	33720319	chr20:33702758	ENSG00000101417
PXN	1897.09979008587	-0.201583458931466	0.101513944586019	-1.98577111502796	0.0470587444518865	0.290370267751419	ENSG00000089159	protein_coding	chr12	120210439	120265771	chr12:120210439	PXN	protein_coding	chr12	120210439	120265771	chr12:120210439	ENSG00000089159
PXN-AS1	133.118841663252	0.0745532478131819	0.0522127161101275	1.42787530255912	0.153327753449486	0.501396047372356	ENSG00000255857	antisense	chr12	120201291	120213138	chr12:120201291	PXN-AS1	lncRNA	chr12	120201274	120213233	chr12:120201274	ENSG00000255857
PXT1	161.466741035533	-0.0464876156355707	0.0953903551215887	-0.487340838351169	0.626016811630595	0.865926537901817	ENSG00000179165	protein_coding	chr6	36390551	36442889	chr6:36390551	PXT1	protein_coding	chr6	36390551	36442854	chr6:36390551	ENSG00000179165
PYCARD	711.262446122525	-0.177392479812149	0.063310516703518	-2.80194332709168	0.0050795796055418	0.088967541673986	ENSG00000103490	protein_coding	chr16	31201485	31203450	chr16:31201485	PYCARD	protein_coding	chr16	31201486	31203450	chr16:31201486	ENSG00000103490
PYCR1	4766.92327405845	0.0703626096284805	0.04577292034405	1.53721040955227	0.124241792038632	0.458612444711931	ENSG00000183010	protein_coding	chr17	81932384	81942412	chr17:81932384	PYCR1	protein_coding	chr17	81932384	81942412	chr17:81932384	ENSG00000183010
PYCR2	4179.37197040271	0.0237838132959625	0.0285500703546436	0.83305620618529	0.404813030836971	0.74353942417139	ENSG00000143811	protein_coding	chr1	225919877	225924340	chr1:225919877	PYCR2	protein_coding	chr1	225919877	225924340	chr1:225919877	ENSG00000143811
PYCRL	639.257514976624	0.0525154841309061	0.0624916533624812	0.840359972975773	0.400706584645293	0.740939135438566	ENSG00000104524	protein_coding	chr8	143603913	143609773	chr8:143603913	PYCR3	protein_coding	chr8	143603210	143609773	chr8:143603210	ENSG00000104524
PYGB	2773.72456432073	-0.0323256137561985	0.0331880850780732	-0.974012621703068	0.330050272320942	0.686363795474324	ENSG00000100994	protein_coding	chr20	25248069	25298014	chr20:25248069	PYGB	protein_coding	chr20	25248085	25298012	chr20:25248085	ENSG00000100994
PYGO2	2533.75096865012	0.0453199306359338	0.0243171249129722	1.86370431529747	0.0623632390662121	0.332749220900459	ENSG00000163348	protein_coding	chr1	154957026	154963853	chr1:154957026	PYGO2	protein_coding	chr1	154957026	154963853	chr1:154957026	ENSG00000163348
PYHIN1	246.177093766832	0.246529627240568	0.171495156239251	1.43753113876077	0.150567131501975	0.497957994788551	ENSG00000163564	protein_coding	chr1	158930796	158977054	chr1:158930796	PYHIN1	protein_coding	chr1	158930796	158977059	chr1:158930796	ENSG00000163564
PYM1	1849.86787956285	-0.0113847648108089	0.0295661457045593	-0.385060836964397	0.700192342593233	0.897636452224056	ENSG00000170473	protein_coding	chr12	55901413	55932618	chr12:55901413	PYM1	protein_coding	chr12	55901413	55932618	chr12:55901413	ENSG00000170473
PYROXD1	2321.30214394966	-0.0489131108387864	0.0388279558983619	-1.25973952805612	0.207763340917354	0.56836139632273	ENSG00000121350	protein_coding	chr12	21437615	21471252	chr12:21437615	PYROXD1	protein_coding	chr12	21437615	21471250	chr12:21437615	ENSG00000121350
PYURF	4079.34346260765	0.0602391191330423	0.0241868063376693	2.49057764353221	0.0127535626376462	0.149935225972835	ENSG00000145337	protein_coding	chr4	88520985	88523813	chr4:88520985	PYURF	protein_coding	chr4	88520998	88523776	chr4:88520998	ENSG00000145337
QARS	12610.9579732556	-0.0296492228240056	0.0268477312246603	-1.10434742421632	0.26944245813706	0.635604082908197	ENSG00000172053	protein_coding	chr3	49095932	49105135	chr3:49095932	QARS1	protein_coding	chr3	49095932	49105130	chr3:49095932	ENSG00000172053
QDPR	1222.52110180612	0.00994331610243866	0.0522098772555414	0.190448946159576	0.848957345973889	0.95768262078094	ENSG00000151552	protein_coding	chr4	17460261	17512234	chr4:17460261	QDPR	protein_coding	chr4	17460261	17512206	chr4:17460261	ENSG00000151552
QKI	6474.73919982324	-0.0854632793317276	0.0432110733104114	-1.97780968590604	0.0479501803968153	0.293499275615178	ENSG00000112531	protein_coding	chr6	163414000	163578596	chr6:163414000	QKI	protein_coding	chr6	163414000	163578592	chr6:163414000	ENSG00000112531
QPCT	171.459614365393	0.164608429541903	0.171158635555308	0.961730204309274	0.336185145911897	0.691935776845943	ENSG00000115828	protein_coding	chr2	37344574	37373322	chr2:37344574	QPCT	protein_coding	chr2	37342827	37373322	chr2:37342827	ENSG00000115828
QPCTL	706.829401476105	0.0724393669012261	0.0413454109055208	1.75205337943692	0.0797646296788894	0.376163197702365	ENSG00000011478	protein_coding	chr19	45692483	45703989	chr19:45692483	QPCTL	protein_coding	chr19	45692403	45703989	chr19:45692403	ENSG00000011478
QPRT	4153.31134213329	-0.175491292427148	0.0519584842553625	-3.37752909735883	0.000731402144707391	0.0257286040840762	ENSG00000103485	protein_coding	chr16	29679008	29698699	chr16:29679008	QPRT	protein_coding	chr16	29663279	29698699	chr16:29663279	ENSG00000103485
QRICH1	5744.88294756036	0.0432011319234835	0.0168590081804771	2.56249546005386	0.0103922946319026	0.133414037613713	ENSG00000198218	protein_coding	chr3	49029707	49094363	chr3:49029707	QRICH1	protein_coding	chr3	49029707	49094363	chr3:49029707	ENSG00000198218
QRSL1	2394.96307690062	-0.0416615804948569	0.0356940696413463	-1.16718493894006	0.243135691810511	0.608789069935106	ENSG00000130348	protein_coding	chr6	106629578	106668417	chr6:106629578	QRSL1	protein_coding	chr6	106629578	106668417	chr6:106629578	ENSG00000130348
QSER1	2771.60536719473	0.0260997060708712	0.040173736227018	0.649670867638107	0.51590484566218	0.810386052749464	ENSG00000060749	protein_coding	chr11	32893178	32993316	chr11:32893178	QSER1	protein_coding	chr11	32892811	32993316	chr11:32892811	ENSG00000060749
QSOX1	1521.60941774959	-0.0573948491628326	0.0498252398043994	-1.15192318969561	0.249352638037609	0.615209624770943	ENSG00000116260	protein_coding	chr1	180154834	180204030	chr1:180154834	QSOX1	protein_coding	chr1	180154869	180204030	chr1:180154869	ENSG00000116260
QSOX2	2065.89810319702	-0.0544638514981806	0.0267348052696662	-2.03718901068549	0.0416311046743916	0.274664210504556	ENSG00000165661	protein_coding	chr9	136206333	136245841	chr9:136206333	QSOX2	protein_coding	chr9	136206333	136245812	chr9:136206333	ENSG00000165661
QTRT1	1062.04124423279	0.124138688790569	0.0343536296247238	3.6135537975652	0.000302028652747515	0.0147647076610546	ENSG00000213339	protein_coding	chr19	10701430	10713437	chr19:10701430	QTRT1	protein_coding	chr19	10701430	10713437	chr19:10701430	ENSG00000213339
QTRTD1	2499.79436979183	-0.0581383974129394	0.0345561083945633	-1.68243474494039	0.0924845686835522	0.401809913448303	ENSG00000151576	protein_coding	chr3	114005833	114088422	chr3:114005833	QTRT2	protein_coding	chr3	114005833	114088422	chr3:114005833	ENSG00000151576
R3HCC1	1234.8796950122	0.0529809057007012	0.0286452343453818	1.84955392795531	0.0643778683761368	0.336884550102028	ENSG00000104679	protein_coding	chr8	23270120	23296279	chr8:23270120	R3HCC1	protein_coding	chr8	23270120	23296279	chr8:23270120	ENSG00000104679
R3HCC1L	1567.24953581436	0.0365687531421654	0.0363850691997348	1.00504833291431	0.314873577075842	0.67455440374863	ENSG00000166024	protein_coding	chr10	98134624	98244897	chr10:98134624	R3HCC1L	protein_coding	chr10	98134624	98244897	chr10:98134624	ENSG00000166024
R3HDM1	7449.46739924952	-0.00925786197990751	0.0301810185397263	-0.306744517840632	0.759037841836354	0.921955186860142	ENSG00000048991	protein_coding	chr2	135531455	135725270	chr2:135531455	R3HDM1	protein_coding	chr2	135531455	135725270	chr2:135531455	ENSG00000048991
R3HDM2	2347.38579696078	0.0874420467103777	0.0428528265654244	2.04051993109201	0.0412985679600129	0.273735030545631	ENSG00000179912	protein_coding	chr12	57253762	57431005	chr12:57253762	R3HDM2	protein_coding	chr12	57253762	57431043	chr12:57253762	ENSG00000179912
R3HDM4	3555.9854334644	-0.0255813419991991	0.0473028650224772	-0.540798997841747	0.588646133665742	0.849149681482339	ENSG00000198858	protein_coding	chr19	896503	913245	chr19:896503	R3HDM4	protein_coding	chr19	896503	913245	chr19:896503	ENSG00000198858
RAB10	8552.2732421088	-0.0271615230918426	0.0279562245883162	-0.971573361275479	0.331262840317408	0.687178427410808	ENSG00000084733	protein_coding	chr2	26034107	26137454	chr2:26034107	RAB10	protein_coding	chr2	26034084	26137454	chr2:26034084	ENSG00000084733
RAB11A	10100.7736837353	-0.0557851135919127	0.0324132484701832	-1.72105901829708	0.0852401148869533	0.388050316070771	ENSG00000103769	protein_coding	chr15	65726054	65891991	chr15:65726054	RAB11A	protein_coding	chr15	65726054	65891989	chr15:65726054	ENSG00000103769
RAB11B	3421.93245401522	0.030681125203217	0.0361535281279878	0.848634332300909	0.39608479682633	0.738300240989363	ENSG00000185236	protein_coding	chr19	8389981	8404434	chr19:8389981	RAB11B	protein_coding	chr19	8389981	8404434	chr19:8389981	ENSG00000185236
RAB11B-AS1	92.7101421351272	0.0396703005882395	0.0542729737730606	0.730940242082895	0.464815654375911	0.78151657954087	ENSG00000269386	antisense	chr19	8374373	8390685	chr19:8374373	RAB11B-AS1	lncRNA	chr19	8374372	8390685	chr19:8374372	ENSG00000269386
RAB11FIP1	5765.60644197195	-0.0982039596251661	0.0704435022151717	-1.39408116486315	0.163293096230438	0.514600241829515	ENSG00000156675	protein_coding	chr8	37858618	37899467	chr8:37858618	RAB11FIP1	protein_coding	chr8	37858618	37899497	chr8:37858618	ENSG00000156675
RAB11FIP2	654.884489960823	0.0857897238435025	0.0501580405643632	1.71038826234483	0.0871941000787014	0.391047762585164	ENSG00000107560	protein_coding	chr10	118004916	118046603	chr10:118004916	RAB11FIP2	protein_coding	chr10	118004916	118046941	chr10:118004916	ENSG00000107560
RAB11FIP3	1665.13843600656	0.194840957775631	0.0388141855048375	5.01983888728897	5.17148354245811e-07	0.000108259169189619	ENSG00000090565	protein_coding	chr16	425619	523011	chr16:425619	RAB11FIP3	protein_coding	chr16	425649	523011	chr16:425649	ENSG00000090565
RAB11FIP4	1183.74727266688	-0.102628775899432	0.0675619638657439	-1.51903186389565	0.128754475663022	0.465942935906973	ENSG00000131242	protein_coding	chr17	31391624	31538217	chr17:31391624	RAB11FIP4	protein_coding	chr17	31391675	31538211	chr17:31391675	ENSG00000131242
RAB12	1168.6091218038	0.0250082114148573	0.0470075172276315	0.532004515230113	0.594722868261669	0.850477938730767	ENSG00000206418	protein_coding	chr18	8609445	8639381	chr18:8609445	RAB12	protein_coding	chr18	8609437	8639383	chr18:8609437	ENSG00000206418
RAB13	3820.30391700696	-0.121670205707902	0.0729042570951096	-1.66890399211082	0.0951364083266784	0.406179578195605	ENSG00000143545	protein_coding	chr1	153981617	153986358	chr1:153981617	RAB13	protein_coding	chr1	153981617	153986358	chr1:153981617	ENSG00000143545
RAB14	6578.29409620389	-0.0560818977614833	0.0228564699555355	-2.4536552613148	0.0141412477907683	0.157538447029186	ENSG00000119396	protein_coding	chr9	121178137	121223014	chr9:121178137	RAB14	protein_coding	chr9	121178133	121223014	chr9:121178133	ENSG00000119396
RAB15	302.395198048027	0.180688874165911	0.0851197331499502	2.12276128553649	0.0337738605273848	0.247029178996182	ENSG00000139998	protein_coding	chr14	64945814	64972776	chr14:64945814	RAB15	protein_coding	chr14	64945814	64973226	chr14:64945814	ENSG00000139998
RAB18	3014.36139824542	-0.0276594407634443	0.032378340631943	-0.85425751362183	0.392962322377042	0.735703287199323	ENSG00000099246	protein_coding	chr10	27504174	27542237	chr10:27504174	RAB18	protein_coding	chr10	27504174	27543207	chr10:27504174	ENSG00000099246
RAB1A	7508.46176417859	-0.000576135484507403	0.0328868997267181	-0.0175186925278742	0.986022820653625	0.995805762992063	ENSG00000138069	protein_coding	chr2	65070701	65130106	chr2:65070701	RAB1A	protein_coding	chr2	65070696	65130331	chr2:65070696	ENSG00000138069
RAB1B	8807.72952841409	0.0281722757095858	0.0269988613433955	1.04346162422429	0.296734545438134	0.66049008150258	ENSG00000174903	protein_coding	chr11	66268533	66277492	chr11:66268533	RAB1B	protein_coding	chr11	66268590	66277492	chr11:66268590	ENSG00000174903
RAB20	917.337010635667	-0.355743017094018	0.109697132106447	-3.24295640426421	0.00118296310688747	0.0362071528107858	ENSG00000139832	protein_coding	chr13	110523066	110561733	chr13:110523066	RAB20	protein_coding	chr13	110523066	110561722	chr13:110523066	ENSG00000139832
RAB21	6023.71335277852	-0.0498143942062694	0.0366083109278998	-1.36074003262207	0.173595858709101	0.528029212604974	ENSG00000080371	protein_coding	chr12	71754874	71800285	chr12:71754874	RAB21	protein_coding	chr12	71754863	71800286	chr12:71754863	ENSG00000080371
RAB22A	2726.12211748699	-0.0429373611416714	0.0260601073580025	-1.64762794534253	0.0994290422556839	0.413684737758141	ENSG00000124209	protein_coding	chr20	58309696	58367507	chr20:58309696	RAB22A	protein_coding	chr20	58309715	58367507	chr20:58309715	ENSG00000124209
RAB23	384.347067075443	-0.0701791596631158	0.0529420773781146	-1.32558379154436	0.184977597935903	0.541722991033344	ENSG00000112210	protein_coding	chr6	57186992	57222314	chr6:57186992	RAB23	protein_coding	chr6	57186992	57222307	chr6:57186992	ENSG00000112210
