Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
HADHB	8138.51302516657	0.000589297351067303	0.0692253855080936	0.00851273484057962	0.993207902334024	0.999024806677047	ENSG00000138029	protein_coding	chr2	26243170	26290468	chr2:26243170	HADHB	protein_coding	chr2	26243170	26290465	chr2:26243170	ENSG00000138029
HAGH	879.201475987891	0.235853656394992	0.121684013727356	1.93824685076089	0.0525931133236253	0.436420551711591	ENSG00000063854	protein_coding	chr16	1795620	1827194	chr16:1795620	HAGH	protein_coding	chr16	1795620	1827157	chr16:1795620	ENSG00000063854
HAGHL	95.5843979586399	0.192597210175262	0.260275139149147	0.739975438318359	0.459314897967023	0.890173512842826	ENSG00000103253	protein_coding	chr16	726936	735525	chr16:726936	HAGHL	protein_coding	chr16	726936	735525	chr16:726936	ENSG00000103253
HAGLR	1138.50109137359	0.161752654524088	0.139106981827306	1.16279321425358	0.244913410979882	0.752113471420193	ENSG00000224189	antisense	chr2	176173195	176188958	chr2:176173195	HAGLR	lncRNA	chr2	176164051	176188958	chr2:176164051	ENSG00000224189
HAND2	1099.14104784036	-0.0706147218585044	0.257082268070244	-0.274677527892395	0.783563997459638	0.970996460989506	ENSG00000164107	protein_coding	chr4	173524969	173530229	chr4:173524969	HAND2	protein_coding	chr4	173524969	173530229	chr4:173524969	ENSG00000164107
HAND2-AS1	366.63298957288	-0.193799290500864	0.3163249165621	-0.612658947664078	0.540101872296678	0.919217390352007	ENSG00000237125	antisense	chr4	173527270	173591324	chr4:173527270	HAND2-AS1	lncRNA	chr4	173527270	173659696	chr4:173527270	ENSG00000237125
HAPLN1	8952.13768238227	0.39166868470173	0.445208984925661	0.879741195625531	0.378999527079948	0.854025901975136	ENSG00000145681	protein_coding	chr5	83637805	83721613	chr5:83637805	HAPLN1	protein_coding	chr5	83637805	83720855	chr5:83637805	ENSG00000145681
HAPLN3	663.278223675103	0.687240128012819	0.316805673659663	2.16927973566252	0.0300614527481392	0.344870025698692	ENSG00000140511	protein_coding	chr15	88877288	88895626	chr15:88877288	HAPLN3	protein_coding	chr15	88877294	88895597	chr15:88877294	ENSG00000140511
HARBI1	256.394841121583	-0.0125397865390605	0.056792160274765	-0.220801365512281	0.825247100297144	0.976285223451296	ENSG00000180423	protein_coding	chr11	46602861	46617909	chr11:46602861	HARBI1	protein_coding	chr11	46602861	46617909	chr11:46602861	ENSG00000180423
HARS	5771.26197308056	0.030225684139161	0.0925804773769957	0.326480106773261	0.744061137974714	0.967789144381441	ENSG00000170445	protein_coding	chr5	140673173	140692024	chr5:140673173	HARS1	protein_coding	chr5	140673035	140691537	chr5:140673035	ENSG00000170445
HARS2	1883.53718305002	-0.0292650073655982	0.055976549670607	-0.522808346313011	0.601107630858747	0.942066749156185	ENSG00000112855	protein_coding	chr5	140691426	140699291	chr5:140691426	HARS2	protein_coding	chr5	140691430	140699305	chr5:140691430	ENSG00000112855
HAS1	112.584720022816	-0.93024423692745	0.405588116091917	-2.29356877092679	0.0218152809175611	0.300475072140372	ENSG00000105509	protein_coding	chr19	51713112	51723994	chr19:51713112	HAS1	protein_coding	chr19	51713112	51723991	chr19:51713112	ENSG00000105509
HAS2	25354.7052185177	-0.0395307417353927	0.215700565684909	-0.183266750413341	0.854588721853509	0.981941835853979	ENSG00000170961	protein_coding	chr8	121612116	121641390	chr8:121612116	HAS2	protein_coding	chr8	121612116	121641440	chr8:121612116	ENSG00000170961
HAS2-AS1	214.182734926639	0.0586020264203686	0.129366098100338	0.452993692172087	0.650553283653968	0.953585114503865	ENSG00000248690	antisense	chr8	121639293	121644693	chr8:121639293	HAS2-AS1	lncRNA	chr8	121639293	121994185	chr8:121639293	ENSG00000248690
HAT1	4972.38843879158	0.0898245094005108	0.146314299531724	0.613914769014324	0.539271650142263	0.918815112668728	ENSG00000128708	protein_coding	chr2	171922448	171983682	chr2:171922448	HAT1	protein_coding	chr2	171922448	171983686	chr2:171922448	ENSG00000128708
HAUS1	1515.73489044505	0.0168027892014255	0.124917567290839	0.134511018472721	0.892998498788094	0.986872471188063	ENSG00000152240	protein_coding	chr18	46104332	46128333	chr18:46104332	HAUS1	protein_coding	chr18	46104378	46128333	chr18:46104378	ENSG00000152240
HAUS2	2158.15772015495	-0.0682824879241108	0.0861335597631077	-0.792751258764963	0.427922759308469	0.877292549513455	ENSG00000137814	protein_coding	chr15	42548810	42569994	chr15:42548810	HAUS2	protein_coding	chr15	42548828	42569994	chr15:42548828	ENSG00000137814
HAUS3	999.14011867499	-0.0140328811098482	0.13672963661666	-0.102632329442894	0.918254783133172	0.989730095879448	ENSG00000214367	protein_coding	chr4	2227464	2242164	chr4:2227464	HAUS3	protein_coding	chr4	2078998	2242276	chr4:2078998	ENSG00000214367
HAUS4	1091.45712581541	-0.11437063904264	0.0967931479413253	-1.18159850645595	0.23736504644829	0.748588546947354	ENSG00000092036	protein_coding	chr14	22946228	22957161	chr14:22946228	HAUS4	protein_coding	chr14	22946228	22957161	chr14:22946228	ENSG00000092036
HAUS5	547.734441623812	0.0208197493047264	0.192738865874315	0.108020503338973	0.913979428060719	0.989347960118083	ENSG00000249115	protein_coding	chr19	35612744	35625349	chr19:35612744	HAUS5	protein_coding	chr19	35612735	35625355	chr19:35612735	ENSG00000249115
HAUS6	3406.47924155897	-0.0390818568246333	0.13978082616633	-0.279593831976129	0.779789139819419	0.970996460989506	ENSG00000147874	protein_coding	chr9	19053143	19103119	chr9:19053143	HAUS6	protein_coding	chr9	19053141	19102904	chr9:19053141	ENSG00000147874
HAUS8	536.247227862108	-0.0224641874616557	0.25577303721978	-0.0878285987680273	0.930012907062368	0.990863746455486	ENSG00000131351	protein_coding	chr19	17049729	17075625	chr19:17049729	HAUS8	protein_coding	chr19	17049729	17075625	chr19:17049729	ENSG00000131351
HAX1	5102.10453596621	-0.14786771142941	0.0723946256341639	-2.04252332454399	0.0410996481763254	0.392023985359956	ENSG00000143575	protein_coding	chr1	154272511	154275875	chr1:154272511	HAX1	protein_coding	chr1	154272355	154275875	chr1:154272355	ENSG00000143575
HBEGF	524.105343016574	0.161956114275586	0.265860607325925	0.60917680097315	0.542407255646537	0.921082813533932	ENSG00000113070	protein_coding	chr5	140332843	140346631	chr5:140332843	HBEGF	protein_coding	chr5	140332843	140346603	chr5:140332843	ENSG00000113070
HBP1	5021.68621896422	-0.0483078935509616	0.154771898883972	-0.312123156072258	0.754946928998156	0.968004898862844	ENSG00000105856	protein_coding	chr7	107168961	107202529	chr7:107168961	HBP1	protein_coding	chr7	107168961	107202522	chr7:107168961	ENSG00000105856
HBS1L	5902.15858201598	-0.03412099725887	0.0552976906556592	-0.617041993151988	0.537207027789791	0.918815112668728	ENSG00000112339	protein_coding	chr6	134960378	135103056	chr6:134960378	HBS1L	protein_coding	chr6	134960378	135103056	chr6:134960378	ENSG00000112339
HCFC1R1	1518.72147121919	-0.0503403838079966	0.117591902810486	-0.428093963996196	0.668582711126474	0.957414360787093	ENSG00000103145	protein_coding	chr16	3022620	3024286	chr16:3022620	HCFC1R1	protein_coding	chr16	3022625	3024286	chr16:3022625	ENSG00000103145
HCFC2	2718.65071546196	0.0714467280468318	0.0654030179931581	1.09240720442451	0.274654157767009	0.775155717055335	ENSG00000111727	protein_coding	chr12	104064457	104106524	chr12:104064457	HCFC2	protein_coding	chr12	104064531	104106524	chr12:104064531	ENSG00000111727
HCG11	562.917478659935	-0.0664031606216306	0.0999252030284846	-0.664528653523994	0.506352016069062	0.908272327160317	ENSG00000228223	lincRNA	chr6	26523450	26526579	chr6:26523450	HCG11	lncRNA	chr6	26521709	26527404	chr6:26521709	ENSG00000228223
HCG18	1133.82921546356	-0.189877985655235	0.0726393441218641	-2.61398265568979	0.00894935795039393	0.202551489114988	ENSG00000231074	antisense	chr6	30287397	30327150	chr6:30287397	HCG18	lncRNA	chr6	30286690	30327382	chr6:30286690	ENSG00000231074
HCLS1	351.107568855363	-0.29750729257795	0.278690234466269	-1.06751961778538	0.285737259757556	0.785306764423104	ENSG00000180353	protein_coding	chr3	121631399	121660927	chr3:121631399	HCLS1	protein_coding	chr3	121631399	121660927	chr3:121631399	ENSG00000180353
HDAC1	6485.67703050381	0.0672129620361632	0.0620856532109275	1.08258443875619	0.278992917448735	0.778552539479527	ENSG00000116478	protein_coding	chr1	32292086	32333635	chr1:32292086	HDAC1	protein_coding	chr1	32292083	32333635	chr1:32292083	ENSG00000116478
HDAC10	497.516838543239	0.194239514864923	0.157057650436129	1.23674023089958	0.216183537761654	0.727170356088452	ENSG00000100429	protein_coding	chr22	50245183	50251405	chr22:50245183	HDAC10	protein_coding	chr22	50245183	50251405	chr22:50245183	ENSG00000100429
HDAC11	618.669498315629	0.241923200078013	0.111501254493901	2.16969038757537	0.0300303087395721	0.344870025698692	ENSG00000163517	protein_coding	chr3	13479724	13506424	chr3:13479724	HDAC11	protein_coding	chr3	13479724	13506424	chr3:13479724	ENSG00000163517
HDAC2	8505.47464831457	-0.0928528631056393	0.0750532276895527	-1.23716015905022	0.216027629247801	0.727108856414197	ENSG00000196591	protein_coding	chr6	113933028	114011308	chr6:113933028	HDAC2	protein_coding	chr6	113933028	114011308	chr6:113933028	ENSG00000196591
HDAC3	3099.18004323382	0.0955065040679105	0.0541921288544698	1.76236855954466	0.078007047126856	0.508569948480932	ENSG00000171720	protein_coding	chr5	141620876	141636870	chr5:141620876	HDAC3	protein_coding	chr5	141620876	141636849	chr5:141620876	ENSG00000171720
HDAC4	1336.5517691116	-0.0973397701830965	0.128499794804528	-0.757509148798007	0.448744886877957	0.885061126810184	ENSG00000068024	protein_coding	chr2	239048168	239401654	chr2:239048168	HDAC4	protein_coding	chr2	239048168	239401654	chr2:239048168	ENSG00000068024
HDAC5	4744.63577414973	0.169659638228612	0.107928071401364	1.57196951660221	0.115957620950141	0.591366988007152	ENSG00000108840	protein_coding	chr17	44076746	44123702	chr17:44076746	HDAC5	protein_coding	chr17	44076746	44123702	chr17:44076746	ENSG00000108840
HDAC7	7860.85300823011	0.101335045419084	0.071800833396106	1.41133522587468	0.158145792421378	0.659790103451187	ENSG00000061273	protein_coding	chr12	47782722	47833132	chr12:47782722	HDAC7	protein_coding	chr12	47782722	47833132	chr12:47782722	ENSG00000061273
HDAC9	844.292269633116	0.314096265732066	0.288561287936264	1.08849065645092	0.27637855917449	0.77681772635604	ENSG00000048052	protein_coding	chr7	18086949	19002416	chr7:18086949	HDAC9	protein_coding	chr7	18086949	19002416	chr7:18086949	ENSG00000048052
HDDC2	2047.24075561378	0.0395714629725799	0.0590159594475472	0.670521386808098	0.502525477573797	0.906872347609551	ENSG00000111906	protein_coding	chr6	125219962	125302078	chr6:125219962	HDDC2	protein_coding	chr6	125219962	125302078	chr6:125219962	ENSG00000111906
HDDC3	474.834475017553	0.0718593616560513	0.079523740012021	0.903621505291235	0.366196134014801	0.844219108733813	ENSG00000184508	protein_coding	chr15	90929964	90932569	chr15:90929964	HDDC3	protein_coding	chr15	90929968	90935196	chr15:90929968	ENSG00000184508
HDGF	20818.1466262362	-0.120384462293281	0.0850352057284193	-1.4157014293322	0.156862939726049	0.658343310522501	ENSG00000143321	protein_coding	chr1	156742107	156766925	chr1:156742107	HDGF	protein_coding	chr1	156742109	156766925	chr1:156742109	ENSG00000143321
HDHD2	1426.27884693134	-0.0745405536863024	0.0600932280736576	-1.24041520277354	0.214821860736454	0.72654886030077	ENSG00000167220	protein_coding	chr18	47107403	47150520	chr18:47107403	HDHD2	protein_coding	chr18	47107408	47150500	chr18:47107408	ENSG00000167220
HDHD3	169.640617169167	-0.105518634685006	0.151015723259785	-0.698726148557972	0.484723189268468	0.900785715070242	ENSG00000119431	protein_coding	chr9	113373419	113376999	chr9:113373419	HDHD3	protein_coding	chr9	113373419	113376986	chr9:113373419	ENSG00000119431
HDLBP	103365.338346482	-0.0578407902928449	0.053398540381639	-1.08319047448595	0.278723886890513	0.778241162025504	ENSG00000115677	protein_coding	chr2	241227264	241317061	chr2:241227264	HDLBP	protein_coding	chr2	241227264	241317061	chr2:241227264	ENSG00000115677
HEATR1	5611.4090602446	-0.0728049805076314	0.0783948103950318	-0.928696429531072	0.353046431656607	0.832766697940591	ENSG00000119285	protein_coding	chr1	236549005	236604504	chr1:236549005	HEATR1	protein_coding	chr1	236549005	236604516	chr1:236549005	ENSG00000119285
HEATR3	1350.98019750502	-0.0203987670548896	0.0922105902002106	-0.22121935246916	0.824921641431954	0.976285223451296	ENSG00000155393	protein_coding	chr16	50065941	50106387	chr16:50065941	HEATR3	protein_coding	chr16	50065967	50107272	chr16:50065967	ENSG00000155393
HEATR5A	4353.25164642993	0.0947216973456258	0.0809310791151203	1.17039953478056	0.24184022280278	0.750896317451098	ENSG00000129493	protein_coding	chr14	31291791	31420582	chr14:31291791	HEATR5A	protein_coding	chr14	31291788	31420550	chr14:31291788	ENSG00000129493
HEATR5B	1344.48113094884	0.131749258944682	0.074085169968198	1.77834860878684	0.075346617514411	0.502635965581665	ENSG00000008869	protein_coding	chr2	36968383	37084342	chr2:36968383	HEATR5B	protein_coding	chr2	36968383	37084372	chr2:36968383	ENSG00000008869
HEATR6	1505.18454352684	-0.0249112928779108	0.0504886726331307	-0.49340360082202	0.621727438595005	0.947911832777802	ENSG00000068097	protein_coding	chr17	60043194	60078931	chr17:60043194	HEATR6	protein_coding	chr17	60041008	60078922	chr17:60041008	ENSG00000068097
HEBP1	2405.44953869147	0.05292674986431	0.101972548606465	0.519029391611717	0.60374024524886	0.943160388005609	ENSG00000013583	protein_coding	chr12	12974864	13000273	chr12:12974864	HEBP1	protein_coding	chr12	12974870	13000265	chr12:12974870	ENSG00000013583
HEBP2	3795.90123054763	0.118701792467065	0.105043050311779	1.13002994595783	0.258463606332235	0.761737122430701	ENSG00000051620	protein_coding	chr6	138403531	138422197	chr6:138403531	HEBP2	protein_coding	chr6	138403531	138422197	chr6:138403531	ENSG00000051620
HECA	2208.04044338378	0.159823523807324	0.107355395568307	1.48873303443453	0.136557682429044	0.62766858735733	ENSG00000112406	protein_coding	chr6	139135112	139180802	chr6:139135112	HECA	protein_coding	chr6	139135080	139180802	chr6:139135080	ENSG00000112406
HECTD1	13501.6858782652	0.0213887901666907	0.0468648852675097	0.45639267107134	0.648107635005691	0.953585114503865	ENSG00000092148	protein_coding	chr14	31100112	31207804	chr14:31100112	HECTD1	protein_coding	chr14	31100117	31207804	chr14:31100117	ENSG00000092148
HECTD2	1042.19978405174	-0.101660523313494	0.0802382149199164	-1.26698386068232	0.205161060818458	0.716625931935304	ENSG00000165338	protein_coding	chr10	91409280	91514829	chr10:91409280	HECTD2	protein_coding	chr10	91409280	91514829	chr10:91409280	ENSG00000165338
HECTD3	2548.49299822105	0.0359634164150547	0.0572990397817073	0.627644312226956	0.530236973347467	0.917631186349692	ENSG00000126107	protein_coding	chr1	45002540	45011329	chr1:45002540	HECTD3	protein_coding	chr1	45002540	45011324	chr1:45002540	ENSG00000126107
HECTD4	1669.1282115359	0.16245448796923	0.135586421159935	1.19816192933953	0.230853983270585	0.742172890243002	ENSG00000173064	protein_coding	chr12	112160188	112382439	chr12:112160188	HECTD4	protein_coding	chr12	112160188	112382439	chr12:112160188	ENSG00000173064
HECW2	1271.7494810821	0.241736838319743	0.142065907767348	1.70158232977063	0.0888336922832102	0.538604714111542	ENSG00000138411	protein_coding	chr2	196194370	196593692	chr2:196194370	HECW2	protein_coding	chr2	196189099	196593684	chr2:196189099	ENSG00000138411
HEG1	24996.5436943725	0.14912956848967	0.117965311878054	1.26418153027758	0.206164878510469	0.717182036324662	ENSG00000173706	protein_coding	chr3	124965710	125055958	chr3:124965710	HEG1	protein_coding	chr3	124965710	125055997	chr3:124965710	ENSG00000173706
HEIH	741.498625944357	0.0520219776579115	0.0799809224730101	0.650429828131409	0.51541461519037	0.9101478322083	ENSG00000278970	TEC	chr5	180829954	180831605	chr5:180829954	HEIH	lncRNA	chr5	180826871	180831621	chr5:180826871	ENSG00000278970
HELB	337.79126365727	-0.154179518955084	0.14702541885591	-1.04865893363776	0.294335121288197	0.792402436564719	ENSG00000127311	protein_coding	chr12	66302545	66347645	chr12:66302545	HELB	protein_coding	chr12	66302493	66343643	chr12:66302493	ENSG00000127311
HELLS	1004.97818185321	-0.0292132189103964	0.304635292177496	-0.095895714188543	0.923603398476416	0.989730095879448	ENSG00000119969	protein_coding	chr10	94501434	94613905	chr10:94501434	HELLS	protein_coding	chr10	94545329	94613905	chr10:94545329	ENSG00000119969
HELQ	718.349234639282	-0.00470249239026299	0.0490628787500033	-0.0958462387464917	0.923642693168626	0.989730095879448	ENSG00000163312	protein_coding	chr4	83407343	83455856	chr4:83407343	HELQ	protein_coding	chr4	83407343	83455855	chr4:83407343	ENSG00000163312
HELZ	4874.66428826374	0.0507440359798091	0.0748207953916031	0.678207652220494	0.49764004136977	0.905786308643746	ENSG00000198265	protein_coding	chr17	67070438	67245989	chr17:67070438	HELZ	protein_coding	chr17	67070444	67245989	chr17:67070444	ENSG00000198265
HELZ2	999.853411785802	0.0604118629609839	0.148450246574438	0.406950236560848	0.684044537962453	0.95823535359369	ENSG00000130589	protein_coding	chr20	63558086	63574239	chr20:63558086	HELZ2	protein_coding	chr20	63558086	63574239	chr20:63558086	ENSG00000130589
HEMK1	914.694131884166	0.0171592831478041	0.0720012113282345	0.238319367567018	0.811633400896013	0.974825378805214	ENSG00000114735	protein_coding	chr3	50569152	50596168	chr3:50569152	HEMK1	protein_coding	chr3	50569152	50596168	chr3:50569152	ENSG00000114735
HENMT1	341.984502498803	-0.243131278298007	0.0868678219522716	-2.79886467547895	0.00512826246743611	0.153981065557524	ENSG00000162639	protein_coding	chr1	108648290	108661526	chr1:108648290	HENMT1	protein_coding	chr1	108648290	108661526	chr1:108648290	ENSG00000162639
HERC1	3577.0834729635	0.140889198751441	0.095631699044303	1.4732478891353	0.140684206373551	0.632898286402638	ENSG00000103657	protein_coding	chr15	63608618	63833942	chr15:63608618	HERC1	protein_coding	chr15	63608618	63833948	chr15:63608618	ENSG00000103657
HERC2	5625.02635912059	0.000148516730495565	0.0890404022545101	0.00166797012069926	0.998669153009911	0.999911481764898	ENSG00000128731	protein_coding	chr15	28111040	28322152	chr15:28111040	HERC2	protein_coding	chr15	28111040	28322179	chr15:28111040	ENSG00000128731
HERC3	4803.88723611152	0.0158132705105804	0.119216920156589	0.132642837021875	0.894475852682291	0.987050581876433	ENSG00000138641	protein_coding	chr4	88521048	88708542	chr4:88521048	HERC3	protein_coding	chr4	88592434	88708541	chr4:88592434	ENSG00000138641
HERC4	11117.1888812447	0.38848571455495	0.152246517085592	2.55168868222152	0.0107202260391316	0.219902716339003	ENSG00000148634	protein_coding	chr10	67921899	68075348	chr10:67921899	HERC4	protein_coding	chr10	67921899	68075301	chr10:67921899	ENSG00000148634
HERC6	355.212866359268	0.13825013486645	0.16113599613897	0.857971764094335	0.390908055040483	0.858810659194403	ENSG00000138642	protein_coding	chr4	88378739	88443111	chr4:88378739	HERC6	protein_coding	chr4	88378739	88443097	chr4:88378739	ENSG00000138642
HERPUD1	9887.30937699063	-0.204879391345912	0.126427962848382	-1.62052276039291	0.105120029165997	0.576142938473984	ENSG00000051108	protein_coding	chr16	56932048	56944863	chr16:56932048	HERPUD1	protein_coding	chr16	56932142	56944864	chr16:56932142	ENSG00000051108
HERPUD2	1940.70050216853	-0.0296675726096611	0.0710367772503094	-0.417636803892759	0.67621268377406	0.958069583630443	ENSG00000122557	protein_coding	chr7	35632659	35695571	chr7:35632659	HERPUD2	protein_coding	chr7	35632659	35697459	chr7:35632659	ENSG00000122557
HES1	688.70661837296	-0.201196694849968	0.231008376630783	-0.870949780195793	0.383781574373648	0.855009668890546	ENSG00000114315	protein_coding	chr3	194136145	194138732	chr3:194136145	HES1	protein_coding	chr3	194136148	194138732	chr3:194136148	ENSG00000114315
HES4	36.4958643164481	0.0686064262217759	0.431841905063001	0.158869311702779	0.873771839293267	0.984292655182268	ENSG00000188290	protein_coding	chr1	998962	1000172	chr1:998962	HES4	protein_coding	chr1	998962	1000172	chr1:998962	ENSG00000188290
HEXA	6240.50559038801	-0.0599664222852797	0.158851190537947	-0.377500616030665	0.705801606666186	0.96144887601697	ENSG00000213614	protein_coding	chr15	72340919	72376476	chr15:72340919	HEXA	protein_coding	chr15	72340924	72376420	chr15:72340924	ENSG00000213614
HEXB	8238.72302119231	-0.0229534957217512	0.089890880888428	-0.255348434623095	0.798453994047843	0.972895393178696	ENSG00000049860	protein_coding	chr5	74640023	74722647	chr5:74640023	HEXB	protein_coding	chr5	74640023	74722647	chr5:74640023	ENSG00000049860
HEXDC	210.596981893988	0.0621070135418297	0.181374222518742	0.342424698942056	0.732031303659558	0.966137505121381	ENSG00000169660	protein_coding	chr17	82418318	82442645	chr17:82418318	HEXD	protein_coding	chr17	82418318	82442645	chr17:82418318	ENSG00000169660
HEXIM1	3193.83950944198	-0.0493098280458045	0.0717256776628075	-0.687478036493666	0.491781536711463	0.904078560299422	ENSG00000186834	protein_coding	chr17	45148502	45152101	chr17:45148502	HEXIM1	protein_coding	chr17	45148475	45152099	chr17:45148475	ENSG00000186834
HEXIM2	184.33442544566	-0.0543689136922451	0.143843662873842	-0.377972255475234	0.705451204676627	0.961436025506643	ENSG00000168517	protein_coding	chr17	45160700	45170040	chr17:45160700	HEXIM2	protein_coding	chr17	45160700	45170040	chr17:45160700	ENSG00000168517
HEY1	115.299480750038	-0.20503480521655	0.257961231972646	-0.794827981121954	0.426713572032161	0.877207992709692	ENSG00000164683	protein_coding	chr8	79764010	79767863	chr8:79764010	HEY1	protein_coding	chr8	79762371	79767857	chr8:79762371	ENSG00000164683
HFE	1293.73009499649	0.110813649302619	0.0985592927802181	1.12433486662417	0.260870992188039	0.765099286983103	ENSG00000010704	protein_coding	chr6	26087281	26098343	chr6:26087281	HFE	protein_coding	chr6	26087281	26098343	chr6:26087281	ENSG00000010704
HGH1	1151.75882039907	0.117105186341143	0.104525965126462	1.12034542038872	0.262566593702793	0.766263513845696	ENSG00000235173	protein_coding	chr8	144137769	144140843	chr8:144137769	HGH1	protein_coding	chr8	144137774	144140851	chr8:144137774	ENSG00000235173
HGS	5374.87648851016	0.109489690709137	0.104791928644455	1.04482942651643	0.296101811965133	0.794115105376184	ENSG00000185359	protein_coding	chr17	81683326	81703138	chr17:81683326	HGS	protein_coding	chr17	81683326	81703138	chr17:81683326	ENSG00000185359
HGSNAT	6152.70242560616	0.0717261066295281	0.0901293495193473	0.795812984472181	0.426140743549496	0.876964031137378	ENSG00000165102	protein_coding	chr8	43140455	43202855	chr8:43140455	HGSNAT	protein_coding	chr8	43140464	43202855	chr8:43140464	ENSG00000165102
HHAT	194.564110029294	-0.0355178200809533	0.245724919716909	-0.14454301225074	0.885071694174814	0.985825018928291	ENSG00000054392	protein_coding	chr1	210328252	210676296	chr1:210328252	HHAT	protein_coding	chr1	210328252	210676296	chr1:210328252	ENSG00000054392
HHIPL1	1032.01161625998	0.317214801757427	0.165599541090665	1.91555362815742	0.0554219368437389	0.442524740151585	ENSG00000182218	protein_coding	chr14	99645110	99680569	chr14:99645110	HHIPL1	protein_coding	chr14	99645129	99680569	chr14:99645129	ENSG00000182218
HHLA3	273.847793054773	-0.0759732143237043	0.132882076855137	-0.571734097793545	0.567502130317753	0.931556318349127	ENSG00000197568	protein_coding	chr1	70354805	70385339	chr1:70354805	HHLA3	lncRNA	chr1	70354786	70385339	chr1:70354786	ENSG00000197568
HIBADH	3066.34906284937	0.112015565045084	0.10434438587803	1.07351789080459	0.283038815887977	0.782551056021608	ENSG00000106049	protein_coding	chr7	27525442	27662995	chr7:27525442	HIBADH	protein_coding	chr7	27525442	27662883	chr7:27525442	ENSG00000106049
HIBCH	1064.52940808257	-0.118728537337728	0.0676539017127471	-1.75493998619385	0.079269573614237	0.511566695660448	ENSG00000198130	protein_coding	chr2	190189735	190344193	chr2:190189735	HIBCH	protein_coding	chr2	190189735	190344193	chr2:190189735	ENSG00000198130
HIC1	2732.18456703346	-0.0244834281314427	0.191053820485087	-0.12814937732875	0.898030760689889	0.987532378711392	ENSG00000177374	protein_coding	chr17	2054154	2063241	chr17:2054154	HIC1	protein_coding	chr17	2054154	2063241	chr17:2054154	ENSG00000177374
HIF1A	91003.3055787438	0.0529932316601768	0.120976077242456	0.438047197992457	0.661352069676863	0.957023619163829	ENSG00000100644	protein_coding	chr14	61695513	61748259	chr14:61695513	HIF1A	protein_coding	chr14	61695513	61748259	chr14:61695513	ENSG00000100644
HIF1A-AS1	47.139097874641	0.00334715287710336	0.232894491570281	0.014371970992252	0.988533220988987	0.998255627064247	ENSG00000258777	lincRNA	chr14	61681041	61695823	chr14:61681041	HIF1A-AS1	lncRNA	chr14	61680723	61695892	chr14:61680723	ENSG00000258777
HIF1A-AS2	14.3165000661182	-0.0400612117243461	0.189286450285995	-0.211643314478227	0.832385314638616	0.978245400633254	ENSG00000258667	lincRNA	chr14	61715558	61751097	chr14:61715558	HIF1A-AS3	lncRNA	chr14	61707298	61751163	chr14:61707298	ENSG00000258667
HIF1AN	4121.48865441904	0.0702942471329202	0.0405205917905528	1.73477839356998	0.0827800646281037	0.522573395371215	ENSG00000166135	protein_coding	chr10	100529072	100559998	chr10:100529072	HIF1AN	protein_coding	chr10	100529072	100559998	chr10:100529072	ENSG00000166135
HIGD1A	7671.47922212501	0.0297459915996721	0.101334341123556	0.29354305036042	0.769107098534543	0.969575284407609	ENSG00000181061	protein_coding	chr3	42784298	42804531	chr3:42784298	HIGD1A	protein_coding	chr3	42782908	42804490	chr3:42782908	ENSG00000181061
HIGD2A	2054.97928152042	0.0109979714827877	0.0915372483190026	0.120147499348684	0.904366305846775	0.98838176609614	ENSG00000146066	protein_coding	chr5	176388747	176389771	chr5:176388747	HIGD2A	protein_coding	chr5	176388751	176389761	chr5:176388751	ENSG00000146066
HILPDA	711.955682184018	-0.128102179888893	0.113678289909709	-1.12688341802678	0.259791775089703	0.763380452405235	ENSG00000135245	protein_coding	chr7	128455849	128458418	chr7:128455849	HILPDA	protein_coding	chr7	128455849	128458418	chr7:128455849	ENSG00000135245
HINFP	492.722656348546	-0.0604523852162707	0.0813300261950173	-0.743297254956181	0.457301733152277	0.889047554333677	ENSG00000172273	protein_coding	chr11	119121587	119136044	chr11:119121587	HINFP	protein_coding	chr11	119121580	119136059	chr11:119121580	ENSG00000172273
HINT1	7666.83198135644	0.011099107627373	0.072838039497682	0.152380647583551	0.878886719817223	0.985190903290037	ENSG00000169567	protein_coding	chr5	131159027	131171735	chr5:131159027	HINT1	protein_coding	chr5	131155383	131224468	chr5:131155383	ENSG00000169567
HINT2	424.795434959874	-0.0217578405845618	0.0813672711445411	-0.267402854716746	0.789159001698594	0.971927537772031	ENSG00000137133	protein_coding	chr9	35812960	35815354	chr9:35812960	HINT2	protein_coding	chr9	35812960	35815354	chr9:35812960	ENSG00000137133
HINT3	1524.92775423692	-0.0859206490840659	0.118362134026009	-0.725913315023412	0.467891913356718	0.895955923064818	ENSG00000111911	protein_coding	chr6	125956781	125980244	chr6:125956781	HINT3	protein_coding	chr6	125956770	125980244	chr6:125956770	ENSG00000111911
HIP1	6356.52133302709	0.135641128228912	0.116711537233818	1.16219125755469	0.245157785035772	0.752113471420193	ENSG00000127946	protein_coding	chr7	75533300	75738962	chr7:75533300	HIP1	protein_coding	chr7	75533298	75738962	chr7:75533298	ENSG00000127946
HIP1R	398.400600558741	0.266930369608271	0.129510921516858	2.06106455333595	0.0392968819528346	0.384153335965265	ENSG00000130787	protein_coding	chr12	122834453	122862960	chr12:122834453	HIP1R	protein_coding	chr12	122834453	122862961	chr12:122834453	ENSG00000130787
