Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
MRPL36	941.214109884054	0.00162854687510707	0.0434091969556717	0.0375161714410451	0.970073446278148	0.999268490553044	ENSG00000171421	protein_coding	chr5	1798386	1801366	chr5:1798386	MRPL36	protein_coding	chr5	1798385	1801366	chr5:1798385	ENSG00000171421
MRPL37	5303.37768789421	0.0370800361067742	0.0438734286655341	0.845159296517516	0.398021904894319	0.860073277592425	ENSG00000116221	protein_coding	chr1	54184041	54225464	chr1:54184041	MRPL37	protein_coding	chr1	54184041	54225464	chr1:54184041	ENSG00000116221
MRPL38	1727.66149096012	-0.0354372605649309	0.0501089340814978	-0.707204437980966	0.47943944102196	0.891718962316291	ENSG00000204316	protein_coding	chr17	75898643	75905413	chr17:75898643	MRPL38	protein_coding	chr17	75898644	75905093	chr17:75898644	ENSG00000204316
MRPL39	1248.42105932558	-0.0410673620114429	0.0579232543675862	-0.708996109763201	0.47832689097255	0.891630287164162	ENSG00000154719	protein_coding	chr21	25585656	25607517	chr21:25585656	MRPL39	protein_coding	chr21	25585656	25607517	chr21:25585656	ENSG00000154719
MRPL4	1982.99814379705	-0.0252341164977538	0.0584649133089503	-0.431611287344383	0.666023953406374	0.944028997249896	ENSG00000105364	protein_coding	chr19	10251901	10260045	chr19:10251901	MRPL4	protein_coding	chr19	10251901	10260055	chr19:10251901	ENSG00000105364
MRPL40	1629.4950325572	-0.0466450086950142	0.0344064481713954	-1.35570543238443	0.175192910294772	0.69289127848525	ENSG00000185608	protein_coding	chr22	19431902	19436075	chr22:19431902	MRPL40	protein_coding	chr22	19432545	19436075	chr22:19432545	ENSG00000185608
MRPL41	1070.27225987238	-0.0812868154269215	0.0996987271187704	-0.81532450589951	0.414886584984747	0.870026660172472	ENSG00000182154	protein_coding	chr9	137551199	137552555	chr9:137551199	MRPL41	protein_coding	chr9	137551879	137552555	chr9:137551879	ENSG00000182154
MRPL42	3065.21029056889	-0.0790372130766656	0.0367828213908877	-2.14875341499077	0.0316539519910892	0.363090265974981	ENSG00000198015	protein_coding	chr12	93467488	93516213	chr12:93467488	MRPL42	protein_coding	chr12	93467514	93516214	chr12:93467514	ENSG00000198015
MRPL43	2142.50092516714	-0.0268983245283807	0.0365449338029113	-0.736034293383722	0.461709828044647	0.884428120768451	ENSG00000055950	protein_coding	chr10	100969458	100987515	chr10:100969458	MRPL43	protein_coding	chr10	100969458	100987515	chr10:100969458	ENSG00000055950
MRPL44	1727.4379676073	-0.0644782705618079	0.0257116414881185	-2.50774617371683	0.0121503913013206	0.226795449253666	ENSG00000135900	protein_coding	chr2	223957404	223967714	chr2:223957404	MRPL44	protein_coding	chr2	223957463	223967714	chr2:223957463	ENSG00000135900
MRPL45	2513.46606409297	-0.0282852578224372	0.0309899710024993	-0.912722952214317	0.361388269357072	0.841791364771731	ENSG00000278845	protein_coding	chr17	38297023	38323218	chr17:38297023	MRPL45	protein_coding	chr17	38297023	38323217	chr17:38297023	ENSG00000278845
MRPL46	724.132709425075	0.000601739513785698	0.0410695180640913	0.0146517305814655	0.988310028635446	0.999772458164099	ENSG00000259494	protein_coding	chr15	88459476	88467419	chr15:88459476	MRPL46	protein_coding	chr15	88459477	88467390	chr15:88459477	ENSG00000259494
MRPL47	2229.09374601597	-0.0835991038742688	0.0419693675987049	-1.99190763781841	0.0463811927978645	0.43121483655974	ENSG00000136522	protein_coding	chr3	179588285	179604654	chr3:179588285	MRPL47	protein_coding	chr3	179588285	179604649	chr3:179588285	ENSG00000136522
MRPL48	984.859091823231	-0.0761173132509088	0.050459684004881	-1.5084778026661	0.131432283611169	0.6379003149609	ENSG00000175581	protein_coding	chr11	73787316	73865133	chr11:73787316	MRPL48	protein_coding	chr11	73787872	73865133	chr11:73787872	ENSG00000175581
MRPL49	3126.42081216678	-0.0223749343867884	0.032954531606899	-0.678963811523396	0.497160791836113	0.898565735237724	ENSG00000149792	protein_coding	chr11	65122183	65127371	chr11:65122183	MRPL49	protein_coding	chr11	65122183	65127371	chr11:65122183	ENSG00000149792
MRPL50	1408.19604068572	-0.0676603393451988	0.0347594348092527	-1.9465316313828	0.0515909121374427	0.44990234249101	ENSG00000136897	protein_coding	chr9	101387633	101398614	chr9:101387633	MRPL50	protein_coding	chr9	101387633	101398618	chr9:101387633	ENSG00000136897
MRPL51	4672.17408390339	-0.073421626500449	0.0429209262153988	-1.71062539824938	0.0871502873117703	0.553620112926292	ENSG00000111639	protein_coding	chr12	6491886	6493841	chr12:6491886	MRPL51	protein_coding	chr12	6491886	6493841	chr12:6491886	ENSG00000111639
MRPL52	1203.20270846553	-0.0628236149371456	0.0708728347956596	-0.886427290770555	0.375387318553887	0.849634290458095	ENSG00000172590	protein_coding	chr14	22829879	22835037	chr14:22829879	MRPL52	protein_coding	chr14	22829879	22835037	chr14:22829879	ENSG00000172590
MRPL53	1121.24297403003	-0.0595677621347108	0.0758516127995298	-0.785319651569492	0.432266176679949	0.876635192738482	ENSG00000204822	protein_coding	chr2	74471958	74473322	chr2:74471958	MRPL53	protein_coding	chr2	74471982	74472687	chr2:74471982	ENSG00000204822
MRPL54	998.504234260431	-0.0874019366111226	0.0488935177501215	-1.78759763324465	0.0738409476063315	0.518261501131496	ENSG00000183617	protein_coding	chr19	3762664	3768575	chr19:3762664	MRPL54	protein_coding	chr19	3762682	3768575	chr19:3762682	ENSG00000183617
MRPL55	621.290221646396	-0.10003741466181	0.0688088877309271	-1.45384437913022	0.145989456370164	0.655911380495396	ENSG00000162910	protein_coding	chr1	228106679	228109312	chr1:228106679	MRPL55	protein_coding	chr1	228106679	228109312	chr1:228106679	ENSG00000162910
MRPL57	1329.36963981308	-0.0416047464978723	0.0401509445014192	-1.03620841338867	0.300104922537438	0.810443275856875	ENSG00000173141	protein_coding	chr13	21176645	21179084	chr13:21176645	MRPL57	protein_coding	chr13	21176658	21179084	chr13:21176658	ENSG00000173141
MRPL9	2747.94548775681	-0.0285907508849386	0.0418312416945354	-0.683478417727045	0.494304583318421	0.897737394258711	ENSG00000143436	protein_coding	chr1	151759643	151763564	chr1:151759643	MRPL9	protein_coding	chr1	151759647	151763496	chr1:151759647	ENSG00000143436
MRPS10	3631.54333135582	-0.0517979952837116	0.0307476396641802	-1.68461696082819	0.0920624968739592	0.564294817088269	ENSG00000048544	protein_coding	chr6	42206801	42217865	chr6:42206801	MRPS10	protein_coding	chr6	42206807	42217861	chr6:42206807	ENSG00000048544
MRPS11	1664.24055761839	0.00135993791462379	0.0450399092539699	0.0301940642676566	0.975912282403034	0.999772458164099	ENSG00000181991	protein_coding	chr15	88467453	88480773	chr15:88467453	MRPS11	protein_coding	chr15	88467453	88480776	chr15:88467453	ENSG00000181991
MRPS12	1090.90534491434	-0.0935294613652762	0.0786746513814521	-1.18881316565104	0.234513196057048	0.752334585696021	ENSG00000128626	protein_coding	chr19	38930548	38933162	chr19:38930548	MRPS12	protein_coding	chr19	38930944	38933168	chr19:38930944	ENSG00000128626
MRPS14	1354.38966353296	-0.0584708213143772	0.0280936037222935	-2.08128590024846	0.0374077449558831	0.391329901532484	ENSG00000120333	protein_coding	chr1	175010789	175023425	chr1:175010789	MRPS14	protein_coding	chr1	175010789	175023425	chr1:175010789	ENSG00000120333
MRPS15	2935.15011617438	-0.0296467541802491	0.0391577114093322	-0.757111514264432	0.448983056353292	0.880955350949633	ENSG00000116898	protein_coding	chr1	36455718	36464437	chr1:36455718	MRPS15	protein_coding	chr1	36455718	36464384	chr1:36455718	ENSG00000116898
MRPS16	3956.19638174688	-0.0428851324413689	0.0360586333556062	-1.18931663378477	0.234315092203807	0.752334585696021	ENSG00000182180	protein_coding	chr10	73248843	73252693	chr10:73248843	MRPS16	protein_coding	chr10	73248843	73252693	chr10:73248843	ENSG00000182180
MRPS17	807.083039678556	-0.0518046414930612	0.0327007463473252	-1.58420364302476	0.113147384545696	0.604153439776151	ENSG00000239789	protein_coding	chr7	55951819	55956501	chr7:55951819	MRPS17	protein_coding	chr7	55951877	55956500	chr7:55951877	ENSG00000239789
MRPS18A	1311.64111500685	-0.0194011459035484	0.0340268032717182	-0.57017245342215	0.56856073754515	0.919350127922487	ENSG00000096080	protein_coding	chr6	43671303	43687791	chr6:43671303	MRPS18A	protein_coding	chr6	43671202	43687791	chr6:43671202	ENSG00000096080
MRPS18B	2982.9601026247	0.00443617141925147	0.0398256492430027	0.111389807914579	0.91130724187071	0.991157018301311	ENSG00000204568	protein_coding	chr6	30617709	30626395	chr6:30617709	MRPS18B	protein_coding	chr6	30617840	30626395	chr6:30617840	ENSG00000204568
MRPS18C	1396.98636804189	-0.0605052140908535	0.0457220534314841	-1.32332670013438	0.185726756179963	0.703070584961235	ENSG00000163319	protein_coding	chr4	83455932	83469735	chr4:83455932	MRPS18C	protein_coding	chr4	83455932	83469735	chr4:83455932	ENSG00000163319
MRPS2	1970.19563860827	0.0182268908054398	0.0573720207826862	0.317696510542649	0.750715158379685	0.959553737919688	ENSG00000122140	protein_coding	chr9	135499984	135504673	chr9:135499984	MRPS2	protein_coding	chr9	135499984	135504673	chr9:135499984	ENSG00000122140
MRPS21	1987.94527190386	-0.00865892490644117	0.0281312097910629	-0.307804924521662	0.758230774179162	0.960935643608373	ENSG00000266472	protein_coding	chr1	150293720	150308979	chr1:150293720	MRPS21	protein_coding	chr1	150293861	150308979	chr1:150293861	ENSG00000266472
MRPS22	2717.86198117049	-0.0418411285880482	0.0342752387347284	-1.22073923136978	0.222184768751975	0.739910492020729	ENSG00000175110	protein_coding	chr3	139005806	139357223	chr3:139005806	MRPS22	protein_coding	chr3	139005806	139360497	chr3:139005806	ENSG00000175110
MRPS23	2232.2366731353	-0.00920486281951817	0.0509807048029279	-0.18055581724695	0.856716238511211	0.981955933325676	ENSG00000181610	protein_coding	chr17	57834781	57850056	chr17:57834781	MRPS23	protein_coding	chr17	57834781	57850056	chr17:57834781	ENSG00000181610
MRPS24	2177.96369485559	-0.0259069360233836	0.0489853266084959	-0.528871354282046	0.596894694796487	0.928041552405477	ENSG00000062582	protein_coding	chr7	43866558	43869893	chr7:43866558	MRPS24	protein_coding	chr7	43866558	43869893	chr7:43866558	ENSG00000062582
MRPS25	1023.16578171363	-0.0630255197878948	0.0450253803770782	-1.39977762009047	0.161579921594817	0.677549593537466	ENSG00000131368	protein_coding	chr3	15042460	15065335	chr3:15042460	MRPS25	protein_coding	chr3	15009611	15065339	chr3:15009611	ENSG00000131368
MRPS26	871.781711404072	0.0915482736569067	0.0487258789654365	1.87884293933099	0.0602659420041298	0.480538145581295	ENSG00000125901	protein_coding	chr20	3045945	3048254	chr20:3045945	MRPS26	protein_coding	chr20	3046052	3048250	chr20:3046052	ENSG00000125901
MRPS27	4415.15305785091	-0.00499906268503898	0.035663738349214	-0.140172144492787	0.888523980064704	0.988006741615357	ENSG00000113048	protein_coding	chr5	72219409	72320646	chr5:72219409	MRPS27	protein_coding	chr5	72214953	72321717	chr5:72214953	ENSG00000113048
MRPS28	1149.02774775885	-0.024196584123153	0.0488568709912219	-0.495254477666005	0.620420500020133	0.934786691756823	ENSG00000147586	protein_coding	chr8	79918717	80030289	chr8:79918717	MRPS28	protein_coding	chr8	79918717	80030289	chr8:79918717	ENSG00000147586
MRPS30	1159.38214859349	-0.0405242071913301	0.0297193594969378	-1.36356260287189	0.172705268846607	0.689035564234025	ENSG00000112996	protein_coding	chr5	44808925	44820428	chr5:44808925	MRPS30	protein_coding	chr5	44808947	44820428	chr5:44808947	ENSG00000112996
MRPS31	816.738557327126	-0.064574624943015	0.0451493330182568	-1.43024537963613	0.152646605239973	0.664585761085571	ENSG00000102738	protein_coding	chr13	40729135	40771173	chr13:40729135	MRPS31	protein_coding	chr13	40729128	40771190	chr13:40729128	ENSG00000102738
MRPS33	1453.73079523521	-0.0578776649367124	0.0412314835609124	-1.40372501637512	0.160400750077573	0.677043385535629	ENSG00000090263	protein_coding	chr7	141002610	141015228	chr7:141002610	MRPS33	protein_coding	chr7	141002610	141015228	chr7:141002610	ENSG00000090263
MRPS34	2265.36996311692	-0.00382741359759071	0.0671022166235569	-0.0570385568492094	0.954514481197238	0.997204617272863	ENSG00000074071	protein_coding	chr16	1771890	1773155	chr16:1771890	MRPS34	protein_coding	chr16	1771890	1773150	chr16:1771890	ENSG00000074071
MRPS35	3531.60542763603	-0.0482151072590532	0.0305239331095413	-1.57958370194377	0.114202234084937	0.605956624806271	ENSG00000061794	protein_coding	chr12	27710773	27756295	chr12:27710773	MRPS35	protein_coding	chr12	27710822	27756295	chr12:27710822	ENSG00000061794
MRPS36	889.679279975586	-0.10278754135738	0.0283871690107185	-3.62091553823382	0.000293562346615466	0.0233359758390099	ENSG00000134056	protein_coding	chr5	69217760	69230129	chr5:69217760	MRPS36	protein_coding	chr5	69217760	69230158	chr5:69217760	ENSG00000134056
MRPS5	2151.08000045053	-0.0674891408945197	0.0356214557009038	-1.89462051919477	0.0581426943596533	0.474004328425191	ENSG00000144029	protein_coding	chr2	95087207	95149434	chr2:95087207	MRPS5	protein_coding	chr2	95085369	95122006	chr2:95085369	ENSG00000144029
MRPS6	1611.06999079237	0.000714850192839212	0.0537556661989411	0.0132981366130533	0.98938993482468	0.999772458164099	ENSG00000243927	protein_coding	chr21	34073224	34143034	chr21:34073224	MRPS6	protein_coding	chr21	34073224	34143034	chr21:34073224	ENSG00000243927
MRPS7	2624.08482448179	0.00299734557882662	0.0488638457344107	0.0613407629665104	0.951087827753229	0.996961099672373	ENSG00000125445	protein_coding	chr17	75261674	75266373	chr17:75261674	MRPS7	protein_coding	chr17	75261674	75266376	chr17:75261674	ENSG00000125445
MRPS9	1410.66193027669	-0.0551798728524407	0.0411052730879536	-1.34240375278304	0.17946511858838	0.696890993711698	ENSG00000135972	protein_coding	chr2	105037983	105099960	chr2:105037983	MRPS9	protein_coding	chr2	105038069	105099960	chr2:105038069	ENSG00000135972
MRRF	1513.10130694025	0.0211526773115066	0.0411588400964055	0.513927925616007	0.607302382436708	0.931650587040546	ENSG00000148187	protein_coding	chr9	122264603	122331343	chr9:122264603	MRRF	protein_coding	chr9	122264603	122331337	chr9:122264603	ENSG00000148187
MRS2	1396.85007964203	0.0808067463420686	0.0482950783812764	1.67318801522841	0.094290288936639	0.569162605159375	ENSG00000124532	protein_coding	chr6	24402908	24426194	chr6:24402908	MRS2	protein_coding	chr6	24402908	24426194	chr6:24402908	ENSG00000124532
MRTO4	3207.2246543007	0.0110684375111518	0.0852838967692759	0.129783440138716	0.896737764949076	0.989635143364303	ENSG00000053372	protein_coding	chr1	19251539	19260128	chr1:19251539	MRTO4	protein_coding	chr1	19251805	19260128	chr1:19251805	ENSG00000053372
MRVI1	1674.13327108471	0.0649172347437056	0.188663114876933	0.344090760857267	0.730778030924591	0.956512215645528	ENSG00000072952	protein_coding	chr11	10573091	10693988	chr11:10573091	IRAG1	protein_coding	chr11	10573091	10693988	chr11:10573091	ENSG00000072952
MSANTD2	467.707711758835	0.0326180076190932	0.0342161185574568	0.953293622838019	0.340441321705111	0.833198754122568	ENSG00000120458	protein_coding	chr11	124766498	124800673	chr11:124766498	MSANTD2	protein_coding	chr11	124766498	124800706	chr11:124766498	ENSG00000120458
MSANTD3	3535.48083785227	0.0320246272479745	0.0512834954058077	0.624462646209326	0.532323794390473	0.908909286931956	ENSG00000066697	protein_coding	chr9	100427156	100451711	chr9:100427156	MSANTD3	protein_coding	chr9	100427143	100451734	chr9:100427143	ENSG00000066697
MSANTD3-TMEFF1	678.517471847252	-0.0208374420075372	0.0412043993544836	-0.505709155672229	0.613060839962498	0.933258448634413	ENSG00000251349	protein_coding	chr9	100442271	100577636	chr9:100442271	MSANTD3-TMEFF1	protein_coding	chr9	100442271	100577636	chr9:100442271	ENSG00000251349
MSANTD4	1851.70494626044	-0.0566140236016362	0.030862846049129	-1.83437468830694	0.0665983942423564	0.499211179312224	ENSG00000170903	protein_coding	chr11	105995623	106022403	chr11:105995623	MSANTD4	protein_coding	chr11	105995623	106022403	chr11:105995623	ENSG00000170903
MSC	1050.54066996341	-0.183065215414065	0.143468568508	-1.27599527421128	0.201957189653712	0.722839247435818	ENSG00000178860	protein_coding	chr8	71841549	71844468	chr8:71841549	MSC	protein_coding	chr8	71841560	71844412	chr8:71841560	ENSG00000178860
MSC-AS1	2387.77180746315	-0.0322082798385859	0.11244786937639	-0.286428546998762	0.774549912833664	0.965437225733429	ENSG00000235531	antisense	chr8	71828167	72118393	chr8:71828167	MSC-AS1	lncRNA	chr8	71828167	72118393	chr8:71828167	ENSG00000235531
MSH2	2600.13532645351	0.059942150283406	0.0803908479819136	0.745634009195822	0.455888532784602	0.883021081315423	ENSG00000095002	protein_coding	chr2	47402969	47562311	chr2:47402969	MSH2	protein_coding	chr2	47403067	47663146	chr2:47403067	ENSG00000095002
MSH3	1909.82364780441	-0.067305610915972	0.0542586674715737	-1.24045823556639	0.214805952619649	0.735265287438422	ENSG00000113318	protein_coding	chr5	80654648	80876460	chr5:80654648	MSH3	protein_coding	chr5	80654652	80876815	chr5:80654652	ENSG00000113318
MSH5	168.441179669968	0.108362801675594	0.083309507820766	1.30072550552967	0.193352428695536	0.71261923163393	ENSG00000204410	protein_coding	chr6	31739948	31762834	chr6:31739948	MSH5	protein_coding	chr6	31739677	31762676	chr6:31739677	ENSG00000204410
MSH6	5494.11221837036	0.0504654129119167	0.0527205585759992	0.957224549113385	0.338453928720354	0.83205063564199	ENSG00000116062	protein_coding	chr2	47695530	47810101	chr2:47695530	MSH6	protein_coding	chr2	47695530	47810063	chr2:47695530	ENSG00000116062
MSI2	1875.26606216254	-0.262321574425527	0.0806030440186314	-3.25448719238061	0.00113597282183586	0.056913979328493	ENSG00000153944	protein_coding	chr17	57255851	57684685	chr17:57255851	MSI2	protein_coding	chr17	57255851	57684689	chr17:57255851	ENSG00000153944
MSL1	6105.25388021421	0.0512433807034552	0.0190695564122417	2.68718262741337	0.00720575430468675	0.176288206108955	ENSG00000188895	protein_coding	chr17	40122298	40136916	chr17:40122298	MSL1	protein_coding	chr17	40121971	40136917	chr17:40121971	ENSG00000188895
MSL2	1704.32879490189	0.0552619663798407	0.022845890216364	2.41890186184374	0.0155674395320216	0.257913972317874	ENSG00000174579	protein_coding	chr3	136148922	136197241	chr3:136148922	MSL2	protein_coding	chr3	136148917	136197241	chr3:136148917	ENSG00000174579
MSMO1	4802.23107389283	0.0196486870180435	0.0635095814767548	0.309381459634326	0.757031372122066	0.960935643608373	ENSG00000052802	protein_coding	chr4	165327623	165343160	chr4:165327623	MSMO1	protein_coding	chr4	165327667	165343164	chr4:165327667	ENSG00000052802
MSRA	682.404826201101	0.00446056063916034	0.0400265870037489	0.111439944623372	0.911267486081932	0.991157018301311	ENSG00000175806	protein_coding	chr8	10054268	10428891	chr8:10054268	MSRA	protein_coding	chr8	10054292	10428891	chr8:10054292	ENSG00000175806
MSRB1	1109.05939349095	-0.090075767471575	0.0466468860650944	-1.93101351601213	0.0534813809690246	0.457931566537701	ENSG00000198736	protein_coding	chr16	1938210	1943326	chr16:1938210	MSRB1	protein_coding	chr16	1938229	1943199	chr16:1938229	ENSG00000198736
MSRB2	1276.0355070515	0.0532876072044711	0.0555695707427037	0.958935015913684	0.337591483359302	0.83167201057798	ENSG00000148450	protein_coding	chr10	23095506	23122013	chr10:23095506	MSRB2	protein_coding	chr10	23095579	23122013	chr10:23095579	ENSG00000148450
MSRB3	12272.2576450752	-0.01773738286787	0.0585026503599931	-0.303189389860525	0.761745534376193	0.961483154466244	ENSG00000174099	protein_coding	chr12	65278643	65488244	chr12:65278643	MSRB3	protein_coding	chr12	65278643	65491430	chr12:65278643	ENSG00000174099
MSTO1	1831.86584297885	-0.0572900393443743	0.0447519313111817	-1.28016909361987	0.200485672987403	0.721323676659727	ENSG00000125459	protein_coding	chr1	155610205	155614967	chr1:155610205	MSTO1	protein_coding	chr1	155563235	155614951	chr1:155563235	ENSG00000125459
MSX1	1962.66242854048	-0.0595161075362928	0.105555442919175	-0.563837409899031	0.572864789527666	0.92027843000719	ENSG00000163132	protein_coding	chr4	4859666	4863936	chr4:4859666	MSX1	protein_coding	chr4	4859665	4863936	chr4:4859665	ENSG00000163132
MSX2	184.259684663147	-0.17445681101028	0.101848008835649	-1.71291332059127	0.0867284872945568	0.552710176099828	ENSG00000120149	protein_coding	chr5	174724533	174730893	chr5:174724533	MSX2	protein_coding	chr5	174724582	174730896	chr5:174724582	ENSG00000120149
MT1A	39.5538050627553	-0.0205547118322185	0.140870774001278	-0.145911825770419	0.883990995892513	0.987514543391403	ENSG00000205362	protein_coding	chr16	56638666	56750276	chr16:56638666	MT1A	protein_coding	chr16	56638666	56640087	chr16:56638666	ENSG00000205362
MT1E	3372.66251844101	-0.127528419301569	0.108645953597411	-1.17379814966811	0.240475885331346	0.75731746755849	ENSG00000169715	protein_coding	chr16	56625475	56627112	chr16:56625475	MT1E	protein_coding	chr16	56625475	56627112	chr16:56625475	ENSG00000169715
MT1F	73.7062439890139	-0.0974406606595763	0.190917136315258	-0.510381951773436	0.609783898653931	0.93244917859418	ENSG00000198417	protein_coding	chr16	56657694	56660698	chr16:56657694	MT1F	protein_coding	chr16	56657731	56660698	chr16:56657731	ENSG00000198417
MT1G	18.5430335964795	-0.172705406038149	0.237068213598333	-0.728505114273838	0.466304439123906	0.886536339771592	ENSG00000125144	protein_coding	chr16	56666731	56668065	chr16:56666731	MT1G	protein_coding	chr16	56666730	56668065	chr16:56666730	ENSG00000125144
MT1M	258.707774340337	-0.337892762625512	0.14047349591718	-2.40538444935354	0.0161554601295075	0.26212234289534	ENSG00000205364	protein_coding	chr16	56632233	56633986	chr16:56632233	MT1M	protein_coding	chr16	56632659	56633981	chr16:56632659	ENSG00000205364
MT1X	850.699140608642	-0.0928454242289703	0.110976733203705	-0.836620628024312	0.402805846807708	0.862523833143646	ENSG00000187193	protein_coding	chr16	56682424	56684196	chr16:56682424	MT1X	protein_coding	chr16	56682470	56684196	chr16:56682470	ENSG00000187193
MT2A	12940.6962698872	0.00678685987543991	0.130122592432714	0.0521574289948872	0.958403253475152	0.997275993850131	ENSG00000125148	protein_coding	chr16	56608199	56609497	chr16:56608199	MT2A	protein_coding	chr16	56608584	56609497	chr16:56608584	ENSG00000125148
MTA1	2957.18978425353	0.016782902336942	0.0485039564067094	0.34601099745794	0.729334449876648	0.956200314198114	ENSG00000182979	protein_coding	chr14	105419820	105470729	chr14:105419820	MTA1	protein_coding	chr14	105419820	105470729	chr14:105419820	ENSG00000182979
MTA2	6657.18453511136	-0.0202534041977461	0.0326227140433177	-0.620837499015343	0.534706547644109	0.90969243357984	ENSG00000149480	protein_coding	chr11	62593214	62601840	chr11:62593214	MTA2	protein_coding	chr11	62593214	62601865	chr11:62593214	ENSG00000149480
MTA3	1831.20184934917	0.0479531603729571	0.0345513485019837	1.38788100760247	0.165173282045838	0.681661499077087	ENSG00000057935	protein_coding	chr2	42494569	42756947	chr2:42494569	MTA3	protein_coding	chr2	42494569	42756947	chr2:42494569	ENSG00000057935
MTAP	3573.33179370981	0.0755183543799364	0.0756723546542627	0.99796490706507	0.31829637583282	0.820126320338789	ENSG00000099810	protein_coding	chr9	21802543	21937651	chr9:21802543	MTAP	protein_coding	chr9	21802636	21937651	chr9:21802636	ENSG00000099810
MTBP	415.93772295665	-0.0441923891270893	0.110246651006452	-0.400850172986233	0.688530436666248	0.945650966383763	ENSG00000172167	protein_coding	chr8	120445400	120542133	chr8:120445400	MTBP	protein_coding	chr8	120445400	120542133	chr8:120445400	ENSG00000172167
MTCH1	16748.7103859819	0.00177629372656846	0.0403187352824997	0.0440562858463337	0.964859537768166	0.998295902802245	ENSG00000137409	protein_coding	chr6	36968141	36986298	chr6:36968141	MTCH1	protein_coding	chr6	36965807	36986298	chr6:36965807	ENSG00000137409
MTCH2	5988.22164887027	-0.0330871997972984	0.0368115696976352	-0.898826104647854	0.368745293148619	0.846615367545943	ENSG00000109919	protein_coding	chr11	47617315	47642623	chr11:47617315	MTCH2	protein_coding	chr11	47617315	47642607	chr11:47617315	ENSG00000109919
MTCL1	3458.34832163507	-0.0319298553033548	0.0993373980319217	-0.321428343563965	0.747885806709738	0.959553737919688	ENSG00000168502	protein_coding	chr18	8705661	8832778	chr18:8705661	MTCL1	protein_coding	chr18	8705556	8832778	chr18:8705556	ENSG00000168502
MTDH	16998.0832536099	0.0438123505753335	0.0289694778152032	1.51236245453968	0.130441680836099	0.636581690409873	ENSG00000147649	protein_coding	chr8	97644179	97728770	chr8:97644179	MTDH	protein_coding	chr8	97644184	97730260	chr8:97644184	ENSG00000147649
MTERF1	621.509725585823	-0.0602385571490573	0.0272485185992463	-2.21070943470386	0.0270559647735281	0.337896635463331	ENSG00000127989	protein_coding	chr7	91692008	91880720	chr7:91692008	MTERF1	protein_coding	chr7	91692008	91880702	chr7:91692008	ENSG00000127989
MTERF2	317.340584968214	0.0816497521302194	0.0441168780654724	1.85075997465291	0.0642040916104704	0.492124738537114	ENSG00000120832	protein_coding	chr12	106977291	106987166	chr12:106977291	MTERF2	protein_coding	chr12	106977277	106987160	chr12:106977277	ENSG00000120832
MTERF3	900.991315184974	0.0302448346297258	0.0455693558931093	0.663709943600479	0.506875973921996	0.901895499481345	ENSG00000156469	protein_coding	chr8	96239398	96261610	chr8:96239398	MTERF3	protein_coding	chr8	96239398	96261610	chr8:96239398	ENSG00000156469
MTERF4	1070.28239140612	-0.0307992794247997	0.0323729317016367	-0.951389874375897	0.341406498533715	0.833705004136313	ENSG00000122085	protein_coding	chr2	241072169	241102332	chr2:241072169	MTERF4	protein_coding	chr2	241072169	241102332	chr2:241072169	ENSG00000122085
MTF1	2217.52700912906	-0.0597524302784235	0.0245640011236104	-2.43252025505693	0.0149941528443619	0.252690030058331	ENSG00000188786	protein_coding	chr1	37809567	37859620	chr1:37809567	MTF1	protein_coding	chr1	37809574	37859592	chr1:37809574	ENSG00000188786
MTF2	998.27573520154	-0.071199855746143	0.0412118355286128	-1.72765553469973	0.0840499999255242	0.545793972799654	ENSG00000143033	protein_coding	chr1	93079235	93139081	chr1:93079235	MTF2	protein_coding	chr1	93079235	93139079	chr1:93079235	ENSG00000143033
MTFMT	763.824996304026	0.0479257264905191	0.0242847551582894	1.97349020725704	0.0484397391782799	0.437446304809929	ENSG00000103707	protein_coding	chr15	65001512	65029639	chr15:65001512	MTFMT	protein_coding	chr15	65001512	65029639	chr15:65001512	ENSG00000103707
MTFP1	288.932414408209	-0.0633841197693624	0.0866487630018064	-0.731506343235864	0.464469931448299	0.885441661901782	ENSG00000242114	protein_coding	chr22	30425530	30429053	chr22:30425530	MTFP1	protein_coding	chr22	30425623	30429054	chr22:30425623	ENSG00000242114
MTFR1	2143.2963929355	-0.101128659013422	0.0469256564609836	-2.15508245681135	0.0311553822715529	0.361173188186136	ENSG00000066855	protein_coding	chr8	65644734	65771261	chr8:65644734	MTFR1	protein_coding	chr8	65644734	65771261	chr8:65644734	ENSG00000066855
MTFR1L	2752.69995405289	0.0117504175565281	0.0267807038619513	0.43876432886525	0.660832309672178	0.942422610426115	ENSG00000117640	protein_coding	chr1	25818640	25832942	chr1:25818640	MTFR1L	protein_coding	chr1	25818640	25832942	chr1:25818640	ENSG00000117640
MTFR2	279.929650355338	0.0864729862592712	0.167199328414579	0.517185009528609	0.605027015393814	0.93078067844673	ENSG00000146410	protein_coding	chr6	136231024	136250335	chr6:136231024	MTFR2	protein_coding	chr6	136231024	136250335	chr6:136231024	ENSG00000146410
