SRR5026767	SRR5026768	SRR5026771	SRR5026772
MIR514A1	0	0	0	0
MIR514A2	0	0	0	0
MIR514A3	0	0	0	0
MIR514B	0	0	0	0
MIR515-1	0	0	0	0
MIR515-2	0	0	0	0
MIR516A1	0	0	0	0
MIR516A2	0	0	0	0
MIR516B1	0	0	0	0
MIR516B2	0	0	0	0
MIR517A	0	0	0	0
MIR517B	0	0	0	0
MIR517C	0	0	0	0
MIR5186	0	0	0	0
MIR5187	0	0	0	0
MIR5188	6.56675	0	3.33607	2.82352
MIR5189	3.21476	0	0	0
MIR518A1	0	0	0	0
MIR518A2	0	0	0	0
MIR518B	0	0	0	0
MIR518C	0	0	0	0
MIR518E	0	0	0	0
MIR518F	0	0	0	0
MIR5190	0	0	0	0
MIR5191	0	0	0	0
MIR5192	0	0	0	0
MIR5193	0	0	0	0
MIR5194	0	0	0	0
MIR5195	0	0	0	0
MIR5196	0	0	0	0
MIR5197	0	0	0	0
MIR519A1	0	0	0	0
MIR519B	0	0	0	0
MIR519C	0	0	0	0
MIR519D	0	0	0	0
MIR519E	0	0	0	0
MIR520A	0	0	0	0
MIR520B	0	0	0	0
MIR520C	0	0	0	0
MIR520D	0	0	0	0
MIR520E	0	0	0	0
MIR520F	0	0	0	0
MIR520G	0	0	0	0
MIR520H	0	0	0	0
MIR521-1	0	0	0	0
MIR521-2	0	0	0	0
MIR522	0	0	0	0
MIR524	0	0	0	0
MIR525	0	0	0	0
MIR526A1	0	0	0	0
MIR526A2	0	0	0	0
MIR526B	0	0	0	0
MIR527	0	0	0	0
MIR532	0	0	0	0
MIR539	0	0	0	0
MIR541	0	0	0	0
MIR542	0	0	0	0
MIR543	0	0	0	0
MIR544A	0	0	0	0
MIR544B	0	0	4.37853	0
MIR545	0	0	0	0
MIR548A1	0	0	0	0.520138
MIR548A2	0	0	0	0
MIR548A3	0	0	4.07739	0
MIR548AA1	10.3299	0	0	0
MIR548AA2	0	0	0	0
MIR548AB	0	0	0	0
MIR548AC	0	0	0	0
MIR548AD	0	0	0	0
MIR548AE1	0	0	0	0
MIR548AE2	0	0	0	0
MIR548AG1	0	0	0	0
MIR548AG2	0	0	0	0
MIR548AI	0	0	0	0
MIR548AJ1	0	0	0	0
MIR548AJ2	0	0	0	0
MIR548AK	0	0	0	0
MIR548AL	0	0	0	0
MIR548AM	0	0	0	0
MIR548AN	0	0	0	0
MIR548AO	0	0	0	0
MIR548AP	0	0	0	0
MIR548AQ	0	0	0	0
MIR548AR	0	3.28718	0	0
MIR548AS	0	0	0	0
MIR548AT	0	0	0	0
MIR548AV	0	3.03835	0	0
MIR548AW	4.5473	0	0	0
MIR548AX	0	0	0	0
MIR548AY	3.65952	0	0	0
MIR548AZ	0	0	0	0
MIR548B	0	0	0	0
MIR548BB	0	0	0	0
MIR548C	0	0	0	0
MIR548E	0	0	0	0
MIR548F1	0	0	0	0
MIR548F2	0	0	0	0
MIR548F3	0	0	0	0
MIR548F4	0	0	0	0
MIR548F5	0	0	0	0
MIR548G	0	0	0	0
MIR548H1	0	0	0	0
MIR548H2	0	0	4.31041	0
MIR548H3	0	0	0	0
MIR548H4	0	0	0	0
MIR548H5	0	0	0	0
MIR548I1	0	0	0	0
MIR548I2	0	0	0	0
MIR548I3	0	0	0	0
MIR548I4	0	0	0	0
MIR548J	0	0	0	0
MIR548K	0	0	0	0
MIR548L	0	0	0	0
MIR548M	0	0	0	0
MIR548N	0	0	0	0
MIR548O	0	0	0	0
MIR548P	0	0	0	0
MIR548Q	4.00631	0	0	0
MIR548S	0	0	0	0
MIR548T	0	0	0	0
MIR548U	0	0	0	0
MIR548V	0	0	0	0
MIR548W	0	0	0	0
MIR548X	0	0	0	0
MIR548X2	0	0	0	0
MIR548XHG	1.324044	1.13852	0.999746	1.063382
MIR548Y	0	0	0	0
MIR549A	0	0	0	0
MIR550A1	0	0	4.07739	0
MIR550A2	0	0	0	0
MIR550A3	0	0	0	0
MIR551A	0	0	0	0
MIR551B	0	0	0	0
MIR552	0	0	0	3.35999
MIR553	0	0	0	0
MIR554	0	0	0	0
MIR555	0	0	0	0
MIR556	0	0	0	0
MIR557	0	0	0	0
MIR5571	0	0	0	0
MIR5572	0	0	0	0
MIR5579	0	0	0	0
MIR558	0	0	0	0
MIR5580	0	0	0	0
MIR5581	5.21426	0	3.31402	3.02305
MIR5582	8.88003	3.22817	0	0
MIR5583-2	0	0	0	0
MIR5584	0	0	0	0
MIR5585	0	0	6.71324	0
MIR5586	0	0	0	0
MIR5587	0	0	0	0
MIR5588	0	0	0	0
MIR5589	0	0	0	0
MIR559	4.20479	0	0	0
MIR5590	0	0	0	0
MIR5591	0	0	0	0
MIR561	0	0	0	0
MIR562	0	0	0	0
MIR563	9.25628	0	0	0
MIR564	0	0	0	0
MIR566	7.16264	3.57122	4.21531	0
MIR567	0	0	0	0
MIR568	0	0	0	3.39729
MIR5680	0	0	0	0
MIR5681A	0	0	0	0
MIR5682	0	0	0	0
MIR5684	0	0	0	0
MIR5685	0	0	8.55613	0
MIR5687	0	0	0	0
MIR5688	0	0	0	0
MIR5689	0	0	0	0
MIR5689HG	0	0	0.0911841	0
MIR569	0	0	0	0
MIR5690	0	0	0	0
MIR5691	0	0	0	0
MIR5692A1	0	0	0	0
MIR5692A2	0	0	0	0
MIR5692B	0	0	4.29246	0
MIR5692C1	0	0	0	0
MIR5692C2	0	0	0	0
MIR5693	0	0	0	0
MIR5694	0	0	0	0
MIR5695	0	0	0	0
MIR5696	0	0	0	0
MIR5697	0	3.62528	0	0
MIR5698	0	0	0	0
MIR5699	0	0	0	0
MIR570	37.322	17.1162	48.9286	44.4021
MIR5700	0	0	0	0
MIR5701-1	0	0	0	0
MIR5701-2	0	0	0	0
MIR5701-3	0	0	0	0
MIR5702	0	0	0	0
MIR5703	0	0	0	0
MIR5704	0	0	0	0
MIR5705	0	0	0	0
MIR5706	0	0	0	0
MIR5707	0	0	4.25194	0
MIR5708	0	0	0	0
MIR571	0	6.98356	0	6.71998
MIR572	0	0	0	0
MIR573	4.05061	3.36956	0	3.35306
MIR5739	0	0	0	0
MIR574	0	0	0	0
MIR575	0	0	0	0
MIR576	0	0	0	0
MIR577	0	0	0	0
MIR578	0	0	0	0
MIR5787	0	0	0	0
MIR579	8.18877	0	0	0
MIR580	0	0	0	0
MIR581	0	0	0	0
MIR582	0	0	0	0
MIR583	0	0	0	0
MIR584	0	0	0	0
MIR585	0	0	0	0
MIR586	4.14689	0	0	0
MIR587	0	0	0	0
MIR588	0	0	0	0
MIR589	8.10123	6.73911	15.969	6.70611
MIR590	8.29378	0	0	3.41555
MIR591	0	0	0	0
MIR592	0	0	0	0
MIR593	4.00631	0	0	3.30273
MIR595	0	0	0	0
MIR596	0	0	0	0
MIR597	0	0	0	0
MIR598	0	0	0	0
MIR599	0	0	0	0
MIR600	0	0	0	0
MIR600HG	3.00446	2.23104	2.0896	1.53677
MIR601	0	0	4.27806	0
MIR602	0	0	8.13404	3.37352
MIR603	0	0	0	0
MIR604	0	0	0	0
MIR605	0	0	0	0
MIR606	0	0	0	0
MIR6068	0	0	0	0
MIR6069	0	0	0	0
MIR607	0	0	0	0
MIR6070	0	3.16655	0	0
MIR6071	0	0	0	0
MIR6072	0	0	0	0
MIR6073	0	0	0	0
MIR6074	0	0	0	0
MIR6075	0	0	0	0
MIR6076	0	0	0	0
MIR6077	0	0	4.39749	0
MIR6078	0	0	0	0
MIR608	0	0	0	0
MIR6080	0	0	0	0
MIR6081	0	0	0	0
MIR6082	0	0	0	0
MIR6083	0	0	0	0
MIR6084	0	0	0	0
MIR6085	0	0	0	0
MIR6087	0	0	0	0
MIR6088	0	0	0	0
MIR6089	0	0	0	0
MIR609	0	0	0	0
MIR6090	0	0	0	0
MIR610	0	0	0	0
MIR611	2.02623	0	0	0
MIR612	0	0	0	0
MIR6124	0	0	0	0
MIR6125	0	0	0	0
MIR6126	0	1.6286	0	1.59658
MIR6128	0	0	0	0
MIR6129	0	0	0	0
MIR613	0	0	0	0
MIR6130	0	0	0	0
MIR6131	0	0	0	0
MIR6132	0	0	0	0
MIR6133	0	0	0	3.05429
MIR6134	0	0	0	0
MIR614	0	0	0	0
MIR615	4.20479	0	0	0
MIR616	16.5876	3.42325	16.3095	13.6622
MIR6165	0	0	0	0
MIR617	0	0	0	0
MIR618	0	0	0	0
MIR619	0	0	0	0
MIR620	0	0	0	0
MIR621	189.216	115.229	227.719	87.3597
MIR622	0	0	0	3.31277
MIR623	0	0	0	0
MIR624	4.14689	0	0	0
MIR625	0	0	0	0
MIR626	0	0	0	0
MIR627	0	0	0	0
MIR628	0	0	0	0
MIR629	0	0	0	0
MIR630	0	0	0	0
MIR631	4.74187	10.8402	0	9.35661
MIR632	0	0	0	3.49785
MIR633	0	0	0	0
MIR634	0	0	0	0
MIR635	8.18877	0	8.13404	0
MIR636	0	0	0	0
MIR637	8.10123	13.4782	23.9535	26.8244
MIR638	0	0	0	0
MIR639	0	0	0	0
MIR640	0	0	0	0
MIR641	8.10123	10.1087	7.9845	16.7653
MIR642A	0	0	0	0
MIR643	0	0	0	0
MIR644A	0	0	0	0
MIR645	0	0	0	0
MIR646	0	3.57122	0	0
MIR646HG	1.866535	0.9699999	1.36716	1.109508
MIR647	29.4336	3.49178	12.421	3.35999
MIR648	0	0	0	0
MIR649	0	0	0	0
MIR6499	0	0	0	0
MIR650	0	0	0	0
MIR6500	0	0	0	0
MIR6501	0	0	0	0
MIR6502	0	0	0	0
MIR6503	0	0	0	0
MIR6504	0	0	0	0
MIR6505	0	0	0	0
MIR6506	0	0	0	0
MIR6507	0	0	0	0
MIR6508	0	0	0	0
MIR6509	0	0	0	0
MIR651	0	0	0	0
MIR6510	0	0	0	0
MIR6511A1	0	0	0	0
MIR6511A2	0	0	0	0
MIR6511A3	0	0	0	0
MIR6511A4	0	0	0	0
MIR6511B1	0	0	0	0
MIR6511B2	0	0	0	0
MIR6512	0	0	0	0
MIR6513	0	0	0	0
MIR6514	4.60072	3.37987	3.87675	9.60263
MIR6515	0	0	0	0
MIR6516	9.31911	7.17536	5.00615	6.7167
MIR652	0	0	0	0
MIR653	0	0	0	0
MIR654	0	0	0	0
MIR655	0	0	0	6.8311
MIR656	0	0	0	0
MIR657	4.09438	0	4.06702	3.37352
MIR658	0	0	0	0
MIR659	20.7345	17.1162	4.07739	20.4933
MIR660	0	0	0	0
MIR661	0	0	0	0
MIR662	0	0	0	0
MIR663A	0	0	0	0
MIR663AHG	0.280528	0.377858	0.395471	1.8858498
MIR663B	0	0	0	1.37317
MIR664A	0	0	0	0
MIR664B	0	0	0	2.8111
MIR670	0	0	0	0
MIR670HG	0	0	0	0
MIR671	0	0	0	0
MIR6715A	0	0	0	0
MIR6716	0	0	0	0
MIR6717	4.65723	0	4.32367	3.11621
MIR6718	0	0	0	0
MIR6719	4.56115	3.60643	0	0
MIR6720	0	0	0	0
MIR6721	9.12229	0	4.29246	0
MIR6722	0	0	0	0
MIR6723	0	1.6994	0	0
MIR6724-1	0	0	0	0
MIR6724-2	0	0	0	0
MIR6724-3	0	0	0	0
MIR6724-4	0	0	0	0
MIR6726	0	0	3.35023	0
MIR6727	4.5473	0	0	0
MIR6728	0	0	0	0
MIR6729	0	0	3.57718	0
MIR6730	0	0	0	0
MIR6731	0	0	0	0
MIR6732	0	0	0	6.0461
MIR6734	0	3.22817	3.89875	3.09956
MIR6735	0	0	0	0
MIR6736	0	0	0	0
MIR6737	0	0	3.87675	0
MIR6738	0	0	0	0
MIR6739	4.74187	0	0	0
MIR6740	0	0	0	16.9411
MIR6741	4.98665	0	0	3.08424
MIR6742	0	0	0	0
MIR6743	0	0	0	0
MIR6744	0	0	0	0
MIR6745	0	0	2.56203	0
MIR6746	4.98665	3.13788	0	0
MIR6747	0	0	0	0
MIR6748	14.098	23.6877	15.7618	21.47
MIR6749	0	3.25552	0	0
MIR675	0	0	0	0
MIR6750	0	0	0	3.11887
MIR6751	0	0	3.56979	6.16849
MIR6752	0	0	0	6.1343
MIR6753	0	0	0	4.41847
MIR6754	0	0	0	0
MIR6755	0	0	0	0
MIR6756	0	0	0	0
MIR6757	13.4853	0	3.85538	0
MIR6758	24.9333	18.8273	17.849	6.16849
MIR6760	0	0	0	0
MIR6761	0	0	0	0
MIR6762	0	0	0	0
MIR6763	0	0	0	3.00081
MIR6765	0	0	0	0
MIR6766	0	0	8.32104	0
MIR6768	0	3.5078	0	3.15355
MIR6769A	0	0	0	0
MIR6769B	0	0	0	0
MIR6770-1	0	0	0	0
MIR6770-2	0	0	0	0
MIR6770-3	0	0	0	0
MIR6771	0	0	0	0
MIR6772	0	3.03052	0	0
MIR6773	9.43915	0	8.60459	0
MIR6774	0	0	0	0
MIR6775	0	0	0	0
MIR6776	0	0	0	0
MIR6777	4.42798	9.19696	0	6.14281
MIR6778	0	0	0	0
MIR6779	0	0	0	0
MIR6780A	0	0	0	0
MIR6780B	0	0	0	0
MIR6781	0	0	0	3.00909
MIR6782	0	0	0	0
MIR6783	0	0	0	0
MIR6784	0	0	3.69411	0
MIR6785	0	0	4.25194	13.4334
MIR6786	0	0	0	0
MIR6787	0	0	0	0
MIR6788	0	0	0	0
MIR6789	0	0	0	0
MIR6790	0	0	0	0
MIR6791	0	0	0	0
MIR6792	0	0	0	0
MIR6793	4.98665	0	0	0
MIR6794	0	0	0	0
MIR6795	0	0	0	0
MIR6796	0	0	0	0
MIR6797	4.72864	0	0	12.6142
MIR6798	0	0	0	0
MIR6799	0	0	0	0
MIR6800	0	0	0	0
MIR6801	0	0	0	0
MIR6802	0	0	0	0
MIR6803	0	0	0	0
MIR6804	0	0	0	0
MIR6805	0	0	0	0
MIR6806	0	0	0	0
MIR6807	4.38486	14.2959	4.25566	0
MIR6808	0	0	3.35662	0
MIR6809	0	0	0	0
MIR6810	0	0	0	0
MIR6811	0	0	0	0
MIR6812	4.7254	6.06105	0	6.01819
MIR6813	0	0	0	0
MIR6814	0	0	0	0
MIR6815	0	0	0	0
MIR6816	0	0	0	0
MIR6817	0	0	0	0
MIR6818	0	0	0	0
MIR6819	0	0	0	0
MIR6820	0	0	0	0
MIR6821	0	0	0	0
MIR6822	0	0	0	0
MIR6823	0	0	0	0
MIR6824	0	0	0	0
MIR6825	0	0	0	0
MIR6826	0	0	0	0
MIR6827	0	0	0	0
MIR6829	0	0	0	0
MIR6831	4.65956	0	4.25194	0
MIR6832	4.72864	3.5078	4.16052	0
MIR6833	0	0	0	0
MIR6834	9.31911	0	4.25194	6.7167
MIR6835	23.627	9.09157	0	6.01819
MIR6836	0	0	0	0
MIR6837	0	0	0	0
MIR6838	0	0	0	0
MIR6839	0	0	0	0
MIR6840	0	1.3944	1.59435e-05	0
MIR6842	0	0	0	0
MIR6843	0	0	0	0
MIR6845	0	0	0	2.8111
MIR6846	0	0	0	0
MIR6847	4.49511	3.25552	11.5661	9.65109
MIR6848	0	0	11.6302	0
MIR6849	0	0	0	0
MIR6850	0	0	0	0
MIR6851	8.83847	0	0	0
MIR6852	0	0	0	0
MIR6853	0	0	0	0
MIR6854	0	0	0	0
MIR6855	0	0	0	0
MIR6856	0	0	0	0
MIR6857	0	0	0	0
MIR6858	4.41924	0	0	0
MIR6859-1	1.11	0	0	0
MIR6859-2	1.11	0	0	0
MIR6859-3	1.11	0	0	0
MIR6859-4	1.11	0	0	0
MIR6861	0	0	0	0
MIR6862-1	0	0	0	0
MIR6862-2	0	0	0	0
MIR6864	0	0	0	0
MIR6865	0	0	3.57718	0
MIR6867	0	0	0	0
MIR6868	0	0	0	0
MIR6869	0	0	0	0
MIR6870	0	0	0	0
MIR6871	5.56581	0	0	0
MIR6872	0	0	0	0
MIR6873	0	0	0	3.08424
MIR6875	0	0	0	0
MIR6876	0	0	0	0
MIR6877	0	0	0	0
MIR6879	0	0	0	0
MIR6880	0	0	0	2.88356
MIR6881	0	0	0	0
MIR6882	0	0	0	0
MIR6883	4.63952	0	4.37853	0
MIR6884	0	0	0	3.10757
MIR6885	0	0	0	0
MIR6886	0	0	0	0
MIR6887	0	0	0	0
MIR6888	0	0	0	0
MIR6889	0	0	0	0
MIR6890	5.12316	0	0	2.8111
MIR6891	0	0	0	0
MIR6892	0	0	0	0
MIR6893	0	0	0	0
MIR6894	0	0	2.89517	2.93542
MIR6895	0	3.62528	0	0
MIR7-1	17.3951	14.0408	10.5029	23.8177
MIR7-2	0	0	0	0
MIR7-3	0	0	0	0
MIR7-3HG	0	0	0.0599392	0.271546
MIR708	0	0	0	0
MIR7106	0	0	0	0
MIR7107	9.37227	0	0	3.31374
MIR7108	0	0	0	0
MIR7109	9.0946	0	0	0
MIR711	0	0	0	0
MIR7110	13.5578	10.9828	39.7082	42.4889
MIR7111	4.72864	14.0312	20.8026	22.0749
MIR7112	4.5473	15.7998	7.15435	3.00081
MIR7113	31.9352	27.4624	10.0699	26.3286
MIR7114	0	0	0	0
MIR7150	0	0	0	0
MIR7151	0	0	0	0
MIR7152	0	0	0	0
MIR7154	0	0	0	0
MIR7155	0	0	0	0
MIR7156	0	0	0	0
MIR7158	0	0	0	0
MIR7159	0	0	0	0
MIR7160	0	0	0	0
MIR7161	0	0	0	0
MIR7162	0	0	0	0
MIR718	0	0	0	0
MIR744	0	0	0	0
MIR7515HG	0	0	0	0
MIR758	0	0	0	0
MIR759	0	0	0	0
MIR760	0	0	0	0
MIR761	0	0	0	0
MIR762	0	0	0	0
MIR762HG	4.489271	3.995963	3.17403	3.05845
MIR764	0	0	0	0
MIR7641-1	0	0	0	0
MIR765	0	5.25857	0	0
MIR766	0	0	0	0
MIR767	0	0	0	0
MIR769	0	0	0	0
MIR770	0	0	0	0
MIR7702	0	0	0	0
MIR7703	9.19816	3.67751	4.22058	0
MIR7704	0	0	0	0
MIR7705	0	0	0	0
MIR7706	0	0	0	0
MIR7843	0	0	0	0
MIR7844	0	0	0	0
MIR7845	0	0	0	0
MIR7846	0	0	0	0
MIR7847	0	0	0	0
MIR7848	0	0	0	0
MIR7849	0	0	0	0
MIR7850	0	0	0	0
MIR7851	0	0	0	2.36312
MIR7852	0	0	0	0
MIR7853	0	0	0	0
MIR7854	0	0	0	0
MIR7855	0	0	0	0
MIR7856	0	0	2.82224	0
MIR7973-2	0	0	0	0
MIR7974	0	0	0	0
MIR7975	0	0	0	0
MIR7976	0	0	0	0
MIR802	0	0	0	0
MIR8052	0	0	0	0
MIR8053	0	0	0	0
MIR8054	0	0	0	0
MIR8055	0	3.42325	0	0
MIR8056	0	0	0	0
MIR8057	0	3.25552	0	0
MIR8058	0	0	0	0
MIR8059	0	0	0	0
MIR8060	0	0	0	0
MIR8061	0	0	0	0
MIR8062	0	0	0	0
MIR8063	0	0	0	0
MIR8064	0	0	0	0
MIR8065	0	0	0	0
MIR8066	0	0	0	0
MIR8067	0	0	0	0
MIR8068	0	0	0	0
MIR8069-1	0	0	0	0
MIR8069-2	0	0	0	0
MIR8070	0	0	0	0
MIR8071-1	0	0	0	0
MIR8071-2	0	0	0	0
MIR8072	0.823221	0	0	0
MIR8073	0	0	0	0
MIR8074	0	0	0	0
MIR8075	0	0	0	0
MIR8076	0	0	0	0
MIR8077	0	0	0	0
MIR8078	0	0.890248	0	0
MIR8079	0	0	0	0
MIR8080	0	0	0	0
MIR8081	0	0	0	0
MIR8082	0	0	0	0
MIR8083	0	0	0	0
MIR8084	0	0	0	0
MIR8085	0	0	3.57718	0
MIR8086	6.277	13.2996	8.41672	8.74888
MIR8087	9.27903	0	4.37853	0
MIR8088	0	0	0	0
MIR8089	0	0	0	0
MIR8485	4.4656	3.03741	0	4.03095
MIR873	0	0	0	0
MIR874	0	0	0	0
MIR875	0	0	0	0
MIR876	0	0	0	0
MIR877	0	0	0	0
MIR885	0	0	0	0
MIR887	6.42953	0	6.55263	0
MIR888	0	0	0	0
MIR889	0	0	0	0
MIR890	0	0	0	0
MIR891A	0	0	0	0
MIR891B	0	0	0	0
MIR892A	0	0	0	0
MIR892B	0	0	0	0
MIR892C	0	0	0	0
MIR9-1	0	0	0	0
MIR9-2	0	0	0	0
MIR9-3	0	0	0	0
MIR9-3HG	0.5884361	0.3163916	0.4671615	0.36318
MIR920	0	0	0	0
MIR921	0	0	0	0
MIR922	0	0	3.08164	0
MIR92A1	0	0	0	0
MIR92A2	0	0	0	0
MIR92B	0	0	0	0
MIR93	9.37227	18.8903	0	6.62748
MIR933	0	0	0	0
MIR934	0	0	0	0
MIR935	0	0	0	0
MIR936	0	0	0	0
MIR937	0	0	0	0
MIR938	0	0	0	0
MIR939	23.4025	0	8.79499	13.5825
MIR940	0	0	2.98054	0
MIR941-1	0	0	4.16052	3.15355
MIR941-3	0	0	0	0
MIR941-4	0	0	0	0
MIR941-5	0	0	0	0
MIR942	0	0	0	0
MIR943	0	0	4.21531	0
MIR944	0	0	0	0
MIR95	0	0	0	0
MIR96	0	0	0	0
MIR98	0	0	0	0
MIR99A	0	0	0	0
MIR99AHG	20.39541	16.699587	21.2284	22.286034
MIR99B	0	0	0	0
MIRLET7A1	0	0	0	0
MIRLET7A2	0	0	0	0
MIRLET7A3	0	0	0	0
MIRLET7B	0	0	0	1.72492
MIRLET7BHG	1.385115	1.3564741	2.046601	1.861962
MIRLET7C	4.32079	0	0	3.40473
MIRLET7D	15.1532	12.4323	11.3702	3.18723
MIRLET7DHG	0.149372	0.261423	0.0930509	0.385399
MIRLET7E	0	0	0	0
MIRLET7F1	0	0	0	0
MIRLET7F2	4.66243	0	0	0
MIRLET7G	0	0	0	0
MIRLET7I	0	2.92733	0	3.05429
MIS12	40.1775	34.0738	46.32581	45.34071
MIS18A	24.8206	21.6297	17.8529	18.1162
MIS18A-AS1	0.660385	0.281174	0	0.208833
MIS18BP1	7.23331	5.00261	5.69664	5.30985
MISP	0.0704848	0.0715998	0.290968	0.154708
MITD1	15.1721	16.943	15.7937	16.7195
MITF	2.0457615	1.459533	1.2771371	1.3917562
MIXL1	0.0267099	0.0246915	0.0254523	0.0299544
MKI67	12.514945065	6.6904643	10.412880679999	6.44339500052139
MKI67P1	0	0	0	0
MKKS	57.1634	56.5706	55.17808	72.64487
MKL1	5.45376583937627	4.56185410041744	7.1453162	5.77096658
MKL2	16.246453	8.197789	10.6323303	7.745131
MKLN1	26.0127	17.510064	44.5527	41.900027
MKLN1-AS	6.00368	3.30523	7.56713	5.56078
MKNK1	25.13832	23.41753	23.04845	23.53752
MKNK1-AS1	0.216692	0.0498305	0.13567	0.0673109
MKNK2	65.12186	65.95853	65.86638	61.32123
MKNK2P1	0	0	0	0
MKRN1	51.13037	47.631814	43.35043	43.066106
MKRN2	18.7301	13.1448	16.953646176	12.498
MKRN2OS	0.490883	0.141257	0.26851	0.56074
MKRN3	7.416574	5.313978	8.367509	4.916399
MKRN3-AS1	0.714914	0.754501	0.507497	0.736097
MKRN4P	2.00856	1.45241	2.55094	1.43419
MKRN5P	0.0351677	0	0	0
MKRN9P	7.09297	4.31562	3.97009	3.19443
MKRNP2	0	0	0	0
MKS1	18.69079	17.56338	15.92641	15.208039
MKX	0	0	0	0
MKX-AS1	0.100024	0.0669006	0.0219237	0
MLANA	0.602229	0.1264783	0.29571	0.131195
MLC1	0	0.00998143	0.0350731	0.0101092
MLEC	132.374989	98.5338	148.587527	110.686896
MLECP1	0	0	0	0
MLF1	43.463709	42.435828	43.260751	48.27299751
MLF2	245.48165	252.72762	284.51412	239.404762
MLH1	49.146165	41.258914	54.457415	49.359701
MLH3	12.90915	9.240748	11.856236	10.287439
MLIP	0	0	0	0.0481944
MLIP-AS1	0	0	0	0
MLIP-IT1	0	0	0	0
MLK7-AS1	0.126643	0.0349982	0.105382	0.0180832
MLKL	0.0286988	0.024136	0.0281213	0
MLLT1	33.9557	29.2096	37.5908	30.0289
MLLT10	7.701824637594	5.3043521	6.35076317	5.67215500100584
MLLT10P1	27.6196	29.9374	27.3808	28.107
MLLT10P2	4.18682	6.6696	6.10058	7.31764
MLLT11	3.12018	2.33104	3.5651	2.9431
MLLT3	33.182377	20.7753	24.11075	20.74481
MLLT4	13.161199	7.7170243	13.232038	9.7768593
MLLT4-AS1	0.417905	0.44901	0.251986	0.320921
MLLT6	33.941313	23.2591885	26.0391864	18.310268
MLN	0	0.29261423	0.175438	0.151989
MLNR	0	0	0	0
MLPH	45.03041	45.453042	128.45862	120.49434
MLST8	84.464589	102.276029	81.612277	76.795117
MLX	44.61226	36.04171	65.85635	52.81561
MLXIP	27.97893	19.6032869	22.616624	14.871747
MLXIPL	4.34515	4.11547	2.7127260511	2.014682227
MLYCD	1.08911	1.18273	1.21929	1.01986
MMAA	5.16531	3.96998	10.977	10.70594
MMAB	107.7083	135.30506	125.45041	132.63526
MMACHC	14.311	11.44819	16.62262	12.97437
MMADHC	125.422531	113.849554	132.778377	142.814646
MMD	8.12935	6.26743	6.30517	5.78269
MMD2	0	0	0	0
MME	583.013655	356.360057	381.17083	306.0238
MME-AS1	0.391656	0.256387	0.764617	0.261227
MMEL1	5.79935	5.4157017	6.57936	4.6501708
MMGT1	23.8282	18.0747	20.2379	19.5771
MMP1	0.0270306	0	0	0
MMP10	1.19961	1.0133	1.09777	0.853503
MMP11	3.77258	4.09944	2.22114	2.00632
MMP12	0.694949	0.632752	1.58476	1.68149
MMP13	0.6265927	0.287633	0.691229	0.5286718
MMP14	0.0668589	0.046968	0.142716	0.104008
MMP15	42.7179	41.8518	42.6275	35.1523
MMP16	3.0316	1.65322	0.690084	0.642802
MMP17	0.2819674	0.353009	0.2085921	0.3023378
MMP19	0.0807984	0	0.06329377	0.086145
MMP2	0.0544259	0	0	0
MMP20	0.0267463	0	0	0
MMP21	0.0529486	0.0663216	0.0259379	0.0225768
MMP23A	0.342164	0.40664	0.240827	0.180858
MMP23B	0	0	0	0.149183
MMP24	9.5393	8.93333	9.27933	8.86636
MMP24-AS1	71.645666	89.844304	94.70129	92.79649
MMP25	0.260335	0.190839	0.285491	0.151115
MMP25-AS1	1.9374105	1.247903	2.166005	1.298564
MMP26	0	0	0	0
MMP27	0.0287734	0.0484392	0.0284453	0
MMP28	0.0495301	0.0614723	0	0
MMP3	0	0	0	0
MMP7	1.51328	1.43319	1.44847	1.13144
MMP8	0	0	0	0
MMP9	0	0	0.0749533	0
MMRN1	0.0113852	0.0147155	0	0
MMRN2	0.602824	0.354239	0.157338	0.222367
MMS19	28.6764	26.911734	32.011493	27.342941
MMS22L	3.99046	2.223118	3.81871	2.5929
MN1	0.00586141	0.00486863	0.0171684	0.0148544
MNAT1	31.13819	28.60799	28.79507	29.33874
MND1	7.870506	8.5746339975	4.0528	6.22339
MNDA	0.0336905	0	0	0
MNS1	11.9116	10.8189	7.55177	8.21297
MNT	5.432	4.58827	5.54509	4.34592
MNX1	2.059412	1.529906	1.00375	0.778711
MNX1-AS1	11.7367	10.2585	7.18756	5.84557
MNX1-AS2	0.406544	1.17328	0.202953	0.173421
MOAP1	35.637084	27.09933	36.31923	31.80084
MOB1A	30.9874	18.926	24.502	19.2176
MOB1AP1	0	0	0	0
MOB1AP2	0.128518	0	0	0
MOB1B	14.97104	9.88065	13.450664	11.3947
MOB2	13.2793	14.4506	13.7125	14.1892
MOB3A	11.6275	9.37106	16.33688	12.6238227
MOB3B	0	0.0198813	0.00779707	0.0136579
MOB3C	6.0023504	5.40996940016353	3.994561	3.70030028215
MOB4	33.408324	29.75439	40.4949130009251	49.47370343
MOBP	0.1908597	0.4466015	0.1551882	0.1856996
MOCOS	2.69502	1.93496	3.19978	2.63287
MOCS1	10.8672	8.86068	13.182878	10.12666
MOCS1P1	0	0.0237431	0	0
MOCS2	89.382901	85.09068	84.681886	87.626996
MOCS3	9.26261	6.94917	8.52252	7.569
MOG	0.108145	0.053344	0.0371487	0
MOGAT1	0	0	0.166379	0.0485241
