Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
MDH2	8223.38418806483	0.00557377439684249	0.0554644974575159	0.100492651197495	0.919953216800123	0.985070382169318	ENSG00000146701	protein_coding	chr7	76048051	76067508	chr7:76048051	MDH2	protein_coding	chr7	76048051	76067508	chr7:76048051	ENSG00000146701
MDK	2990.79106712843	-0.108862855930972	0.133799850852808	-0.813624643354279	0.415860015904412	0.848350682116839	ENSG00000110492	protein_coding	chr11	46380756	46383837	chr11:46380756	MDK	protein_coding	chr11	46380756	46383837	chr11:46380756	ENSG00000110492
MDM1	443.904498256227	-0.0145693335903791	0.0586064460240633	-0.248596094436388	0.803673229866574	0.964686918683195	ENSG00000111554	protein_coding	chr12	68272443	68332381	chr12:68272443	MDM1	protein_coding	chr12	68272443	68332381	chr12:68272443	ENSG00000111554
MDM2	6700.46662283732	-0.10657517529532	0.0736392742875358	-1.44725998899963	0.147824120700338	0.634270526682977	ENSG00000135679	protein_coding	chr12	68808172	68850686	chr12:68808172	MDM2	protein_coding	chr12	68808177	68845544	chr12:68808177	ENSG00000135679
MDM4	571.884767901067	-0.0452306136553367	0.103575244717345	-0.436693283021154	0.662333801202307	0.929041093961294	ENSG00000198625	protein_coding	chr1	204516379	204558120	chr1:204516379	MDM4	protein_coding	chr1	204516379	204558120	chr1:204516379	ENSG00000198625
MDN1	1638.90440588234	-0.20869191894508	0.0939215039529041	-2.2219822954467	0.0262845021094258	0.332911886114793	ENSG00000112159	protein_coding	chr6	89642499	89819723	chr6:89642499	MDN1	protein_coding	chr6	89642498	89819794	chr6:89642498	ENSG00000112159
MDP1	228.732817411402	-0.0723463912846591	0.0630216262290861	-1.14796135253123	0.250984518638787	0.745992254270772	ENSG00000213920	protein_coding	chr14	24213937	24216070	chr14:24213937	MDP1	protein_coding	chr14	24213943	24216070	chr14:24213943	ENSG00000213920
ME1	2112.9660660251	-0.0953803791902812	0.0931421226308117	-1.02403055133649	0.305820844849642	0.787415832685	ENSG00000065833	protein_coding	chr6	83210389	83431071	chr6:83210389	ME1	protein_coding	chr6	83210402	83431051	chr6:83210402	ENSG00000065833
ME2	2471.15146374936	0.151409909585439	0.0782101455794936	1.93593693584862	0.0528754252907916	0.450900037509005	ENSG00000082212	protein_coding	chr18	50879049	50954257	chr18:50879049	ME2	protein_coding	chr18	50879080	50954257	chr18:50879080	ENSG00000082212
ME3	240.38919923281	0.103994219332965	0.146268011592023	0.71098402310295	0.477094136426198	0.870538811135835	ENSG00000151376	protein_coding	chr11	86441108	86672636	chr11:86441108	ME3	protein_coding	chr11	86441108	86672636	chr11:86441108	ENSG00000151376
MEA1	3161.35643062459	0.0428147109750568	0.0470733661775342	0.909531534532368	0.363069619926699	0.819668895587647	ENSG00000124733	protein_coding	chr6	43012094	43013968	chr6:43012094	MEA1	protein_coding	chr6	43011143	43016868	chr6:43011143	ENSG00000124733
MEAF6	2487.54555943773	0.0681227799594601	0.0267597196454742	2.54572098893351	0.0109052313220501	0.216016564198336	ENSG00000163875	protein_coding	chr1	37492575	37514774	chr1:37492575	MEAF6	protein_coding	chr1	37489993	37514766	chr1:37489993	ENSG00000163875
MECOM	268.651004599907	0.0271658174051001	0.177288986726518	0.153229018376677	0.878217674527256	0.980848239511029	ENSG00000085276	protein_coding	chr3	169083499	169663618	chr3:169083499	MECOM	protein_coding	chr3	169083499	169663775	chr3:169083499	ENSG00000085276
MECR	935.909802279866	-0.0260190972621275	0.0476439792030798	-0.546115116691294	0.58498680930824	0.905255895566969	ENSG00000116353	protein_coding	chr1	29192873	29230942	chr1:29192873	MECR	protein_coding	chr1	29192657	29230942	chr1:29192657	ENSG00000116353
MED1	4920.24182006165	-0.0902442521419568	0.0465750821788842	-1.93760800668798	0.0526710648940565	0.450676391735351	ENSG00000125686	protein_coding	chr17	39404285	39451286	chr17:39404285	MED1	protein_coding	chr17	39404285	39451272	chr17:39404285	ENSG00000125686
MED10	1770.17092099698	-0.00315960982738038	0.0486418233555967	-0.0649566486083798	0.948208516717941	0.99057901089228	ENSG00000133398	protein_coding	chr5	6371881	6378594	chr5:6371881	MED10	protein_coding	chr5	6371874	6378571	chr5:6371874	ENSG00000133398
MED11	448.499764114966	0.00994955040371735	0.0438492165788018	0.226903720978388	0.820498608593412	0.967801626298871	ENSG00000161920	protein_coding	chr17	4731428	4733610	chr17:4731428	MED11	protein_coding	chr17	4731428	4733608	chr17:4731428	ENSG00000161920
MED13	5866.64928984383	-0.0285820530833725	0.0625594112785896	-0.456878549513372	0.647758342717869	0.925688045869359	ENSG00000108510	protein_coding	chr17	61942605	62065282	chr17:61942605	MED13	protein_coding	chr17	61942605	62065278	chr17:61942605	ENSG00000108510
MED13L	9643.24814325762	-0.012105706237438	0.0673562053724195	-0.17972666616987	0.857367157741852	0.975952540429605	ENSG00000123066	protein_coding	chr12	115953872	116277338	chr12:115953872	MED13L	protein_coding	chr12	115957905	116277693	chr12:115957905	ENSG00000123066
MED15	4029.73272132146	-0.0119404582246591	0.0463446075377521	-0.25764503917597	0.796680866604039	0.963358953933753	ENSG00000099917	protein_coding	chr22	20495913	20587632	chr22:20495913	MED15	protein_coding	chr22	20495913	20587632	chr22:20495913	ENSG00000099917
MED16	2515.04121095414	-0.162547544945177	0.0929579967912365	-1.74861282037116	0.0803579687002768	0.521187315301548	ENSG00000175221	protein_coding	chr19	867630	893218	chr19:867630	MED16	protein_coding	chr19	867630	893218	chr19:867630	ENSG00000175221
MED17	1845.1279655633	-0.0274627104050766	0.0499186095984078	-0.550149746277239	0.582216668675364	0.904260378492759	ENSG00000042429	protein_coding	chr11	93784227	93814695	chr11:93784227	MED17	protein_coding	chr11	93784227	93814963	chr11:93784227	ENSG00000042429
MED18	623.910807729077	-0.0710249927051413	0.0691396835656023	-1.02726811929577	0.304294229937378	0.785955302219763	ENSG00000130772	protein_coding	chr1	28329002	28335967	chr1:28329002	MED18	protein_coding	chr1	28329002	28335965	chr1:28329002	ENSG00000130772
MED19	989.548814163904	-0.115803459719709	0.0511423291702256	-2.26433683405894	0.0235534057495244	0.317386842856243	ENSG00000156603	protein_coding	chr11	57703714	57712221	chr11:57703714	MED19	protein_coding	chr11	57703710	57712221	chr11:57703710	ENSG00000156603
MED20	1634.30434832539	-0.0172478753898182	0.0419146101600885	-0.411500317525123	0.6807057084752	0.934321562793337	ENSG00000124641	protein_coding	chr6	41905354	41921139	chr6:41905354	MED20	protein_coding	chr6	41905354	41921139	chr6:41905354	ENSG00000124641
MED21	1369.40622651318	-0.0119085748115244	0.051859879938318	-0.22962981838154	0.818379434236438	0.967648281058003	ENSG00000152944	protein_coding	chr12	27022546	27066343	chr12:27022546	MED21	protein_coding	chr12	27022546	27066343	chr12:27022546	ENSG00000152944
MED22	1837.81581832839	0.0208909388705084	0.0519992506331306	0.401754614078958	0.687864626902944	0.93653062505001	ENSG00000148297	protein_coding	chr9	133338323	133348131	chr9:133338323	MED22	protein_coding	chr9	133338312	133348131	chr9:133338312	ENSG00000148297
MED23	2401.66511670337	-0.0489024833928531	0.0418959802087809	-1.16723569061176	0.243115201271964	0.739611913678404	ENSG00000112282	protein_coding	chr6	131573966	131628229	chr6:131573966	MED23	protein_coding	chr6	131573966	131628242	chr6:131573966	ENSG00000112282
MED24	2693.00506581413	-0.011976634441411	0.0589564818770622	-0.203143641888012	0.839022761516524	0.9715487128202	ENSG00000008838	protein_coding	chr17	40019097	40061215	chr17:40019097	MED24	protein_coding	chr17	40019097	40061215	chr17:40019097	ENSG00000008838
MED25	1398.26292878298	-0.121100366890217	0.0650380817201806	-1.86199167760264	0.0626042633263634	0.476615472818231	ENSG00000104973	protein_coding	chr19	49818279	49838816	chr19:49818279	MED25	protein_coding	chr19	49818282	49840383	chr19:49818282	ENSG00000104973
MED26	463.256551488381	-0.110606276477787	0.0639515368423944	-1.72953273586483	0.0837137928381545	0.53068767165958	ENSG00000105085	protein_coding	chr19	16574907	16629062	chr19:16574907	MED26	protein_coding	chr19	16574907	16629062	chr19:16574907	ENSG00000105085
MED27	1265.77847029675	-0.0196590121018525	0.0633200378710126	-0.310470630827785	0.7562030899872	0.953591462789648	ENSG00000160563	protein_coding	chr9	131860107	132079908	chr9:131860107	MED27	protein_coding	chr9	131852928	132079867	chr9:131852928	ENSG00000160563
MED28	2012.60113646001	-0.0204570128074588	0.0480165059543052	-0.426041262288569	0.670077779532517	0.930890797830533	ENSG00000118579	protein_coding	chr4	17614631	17634105	chr4:17614631	MED28	protein_coding	chr4	17614641	17634105	chr4:17614641	ENSG00000118579
MED29	2828.69771170556	-0.0112458763659309	0.0253126399101203	-0.444279079774477	0.656840824420607	0.927665065112021	ENSG00000063322	protein_coding	chr19	39391303	39400637	chr19:39391303	MED29	protein_coding	chr19	39391303	39400641	chr19:39391303	ENSG00000063322
MED30	392.018350502236	0.0435138743933901	0.0723457348367939	0.601471178522878	0.547526202700209	0.893098029005202	ENSG00000164758	protein_coding	chr8	117520713	117540262	chr8:117520713	MED30	protein_coding	chr8	117520713	117540262	chr8:117520713	ENSG00000164758
MED31	397.503426913902	0.110970786345776	0.0680159253664016	1.63154122726371	0.102776168065093	0.561481085188995	ENSG00000108590	protein_coding	chr17	6643315	6651634	chr17:6643315	MED31	protein_coding	chr17	6643311	6651634	chr17:6643311	ENSG00000108590
MED4	2316.90745638476	0.0375749882635695	0.024617943580742	1.5263252245392	0.126928889667988	0.604601567260253	ENSG00000136146	protein_coding	chr13	48053323	48095131	chr13:48053323	MED4	protein_coding	chr13	48053323	48095131	chr13:48053323	ENSG00000136146
MED6	1339.62507650814	-0.014113372180655	0.0531876224057017	-0.265350687665671	0.790739320382093	0.962363135517415	ENSG00000133997	protein_coding	chr14	70581257	70600690	chr14:70581257	MED6	protein_coding	chr14	70581257	70600690	chr14:70581257	ENSG00000133997
MED7	689.698481717874	0.0516007847869713	0.0518908805710206	0.994409503541721	0.320023543248832	0.795971404902524	ENSG00000155868	protein_coding	chr5	157137412	157159019	chr5:157137412	MED7	protein_coding	chr5	157137424	157159019	chr5:157137424	ENSG00000155868
MED8	2879.74229952084	-4.70234735172031e-06	0.0543052293401077	-8.6591059624664e-05	0.999930910330508	0.999968667794177	ENSG00000159479	protein_coding	chr1	43383917	43389808	chr1:43383917	MED8	protein_coding	chr1	43383917	43389808	chr1:43383917	ENSG00000159479
MED9	491.74088459592	-0.0317822659590257	0.0426953333157995	-0.744396717176222	0.456636504443909	0.864568285970749	ENSG00000141026	protein_coding	chr17	17476986	17493226	chr17:17476986	MED9	protein_coding	chr17	17476994	17493221	chr17:17476994	ENSG00000141026
MEDAG	2506.69277903936	0.194209219767091	0.248641499713094	0.781081275616449	0.434754693904196	0.854949167690411	ENSG00000102802	protein_coding	chr13	30906191	30925572	chr13:30906191	MEDAG	protein_coding	chr13	30906271	30925572	chr13:30906271	ENSG00000102802
MEF2A	3582.60891016619	0.0403197056622833	0.0769459315423412	0.524000487798325	0.600278200584292	0.909884254286001	ENSG00000068305	protein_coding	chr15	99565417	99716466	chr15:99565417	MEF2A	protein_coding	chr15	99565417	99716488	chr15:99565417	ENSG00000068305
MEF2C	1457.51449392074	-0.141821541171892	0.119784997736284	-1.18396747382442	0.236425938560168	0.733202756004112	ENSG00000081189	protein_coding	chr5	88717117	88904257	chr5:88717117	MEF2C	protein_coding	chr5	88717117	88904257	chr5:88717117	ENSG00000081189
MEF2D	4944.11388514309	0.050796917239532	0.0509486309168081	0.997022222686929	0.318753723320122	0.79501536076009	ENSG00000116604	protein_coding	chr1	156463727	156500828	chr1:156463727	MEF2D	protein_coding	chr1	156463727	156500779	chr1:156463727	ENSG00000116604
MEG3	4526.34671451056	-0.219575231139216	0.182226590050037	-1.2049571419787	0.228219847406684	0.725620594604084	ENSG00000214548	lincRNA	chr14	100779410	100861031	chr14:100779410	MEG3	lncRNA	chr14	100779410	100861031	chr14:100779410	ENSG00000214548
MEG8	54.2582728486611	-0.195067195133608	0.135179209806316	-1.44302659716017	0.149012978978437	0.635660346350321	ENSG00000258399	lincRNA	chr14	100894770	100935999	chr14:100894770	MIR493HG	lncRNA	chr14	100836269	100955006	chr14:100836269	ENSG00000258399
MEG9	116.139008070656	-0.374746989197581	0.162318971290771	-2.30870727073717	0.02095983061481	0.299730104753039	ENSG00000223403	lincRNA	chr14	101069911	101072937	chr14:101069911	MEG9	lncRNA	chr14	101042908	101072937	chr14:101042908	ENSG00000223403
MEGF6	2071.82540024825	0.414093615175144	0.306673161630828	1.35027666905404	0.176927253240452	0.672403031655472	ENSG00000162591	protein_coding	chr1	3489920	3611495	chr1:3489920	MEGF6	protein_coding	chr1	3487951	3611508	chr1:3487951	ENSG00000162591
MEGF8	4146.04081765921	-0.129408053270006	0.142656194672011	-0.907132379126858	0.364336797310512	0.82048656193705	ENSG00000105429	protein_coding	chr19	42325609	42378769	chr19:42325609	MEGF8	protein_coding	chr19	42325609	42378769	chr19:42325609	ENSG00000105429
MEGF9	1572.5150298967	0.08488301001202	0.0656967185683481	1.29204337540408	0.196342123711981	0.697134308136226	ENSG00000106780	protein_coding	chr9	120600813	120714470	chr9:120600813	MEGF9	protein_coding	chr9	120600811	120714470	chr9:120600811	ENSG00000106780
MEIS1	916.11974700842	-0.157548189370294	0.093269542069546	-1.68917082548576	0.0911866981779736	0.542084963983267	ENSG00000143995	protein_coding	chr2	66433452	66573869	chr2:66433452	MEIS1	protein_coding	chr2	66433452	66573869	chr2:66433452	ENSG00000143995
MEIS2	3886.64402453296	-0.066502600185281	0.151436722293757	-0.439144476834879	0.660556853445458	0.928364705970176	ENSG00000134138	protein_coding	chr15	36889204	37101299	chr15:36889204	MEIS2	protein_coding	chr15	36889204	37101299	chr15:36889204	ENSG00000134138
MEIS3	2904.34660713484	-0.20624029911126	0.0939677566574042	-2.19479858248813	0.0281780492258135	0.343423887524234	ENSG00000105419	protein_coding	chr19	47403124	47419523	chr19:47403124	MEIS3	protein_coding	chr19	47403124	47419527	chr19:47403124	ENSG00000105419
MELK	3295.41313946778	0.224410231843077	0.209620882387803	1.07055284419571	0.284370536153857	0.770418682768056	ENSG00000165304	protein_coding	chr9	36572862	36677683	chr9:36572862	MELK	protein_coding	chr9	36572862	36677683	chr9:36572862	ENSG00000165304
MEMO1	2439.55737997116	0.0389653489341219	0.0579100525146982	0.672859844570718	0.501036460802678	0.879921990673358	ENSG00000162959	protein_coding	chr2	31865060	32011230	chr2:31865060	MEMO1	protein_coding	chr2	31865060	32011230	chr2:31865060	ENSG00000162959
MEN1	2032.48302857817	-0.0227145077274114	0.0385267847570432	-0.589577040250132	0.555474248264521	0.893860232307659	ENSG00000133895	protein_coding	chr11	64803510	64811294	chr11:64803510	MEN1	protein_coding	chr11	64803510	64811294	chr11:64803510	ENSG00000133895
MEPCE	2442.02054532535	-0.0496946637290067	0.0501508085578005	-0.990904536897584	0.321732196800654	0.79692812383731	ENSG00000146834	protein_coding	chr7	100428790	100434126	chr7:100428790	MEPCE	protein_coding	chr7	100428322	100434126	chr7:100428322	ENSG00000146834
MESDC1	1114.94881482212	-0.181095652399064	0.109641979388538	-1.65169995478935	0.098595731906575	0.554338356035566	ENSG00000140406	protein_coding	chr15	81000944	81005788	chr15:81000944	TLNRD1	protein_coding	chr15	81000923	81005788	chr15:81000923	ENSG00000140406
MESDC2	4237.41510443452	0.0143939274514855	0.0543900938090395	0.264642445773706	0.791284918538987	0.962363135517415	ENSG00000117899	protein_coding	chr15	80946289	80989878	chr15:80946289	MESD	protein_coding	chr15	80946289	80989828	chr15:80946289	ENSG00000117899
MEST	276.371696012069	-1.17486464382109	0.350578866917007	-3.35121353478279	0.000804582350262952	0.043047593867402	ENSG00000106484	protein_coding	chr7	130486171	130506296	chr7:130486171	MEST	protein_coding	chr7	130486171	130506465	chr7:130486171	ENSG00000106484
MET	8625.96745610132	0.190238367686341	0.197523199468909	0.963119108022979	0.335487753640753	0.804361349632942	ENSG00000105976	protein_coding	chr7	116672390	116798386	chr7:116672390	MET	protein_coding	chr7	116672196	116798377	chr7:116672196	ENSG00000105976
METAP1	5070.93597447953	0.0494148432846134	0.0713198930145364	0.692861993981703	0.488396162716425	0.87431958722332	ENSG00000164024	protein_coding	chr4	98995620	99062813	chr4:98995620	METAP1	protein_coding	chr4	98995659	99062809	chr4:98995659	ENSG00000164024
METAP1D	383.301123045798	-0.103172004629238	0.0650767959218059	-1.58538851164716	0.112878089766607	0.579731238014127	ENSG00000172878	protein_coding	chr2	171999583	172082430	chr2:171999583	METAP1D	protein_coding	chr2	171999943	172082430	chr2:171999943	ENSG00000172878
METAP2	8020.57121237446	0.0030857272523668	0.0322141044352291	0.0957880812291734	0.923688883630709	0.985719691679944	ENSG00000111142	protein_coding	chr12	95473520	95515839	chr12:95473520	METAP2	protein_coding	chr12	95473520	95515839	chr12:95473520	ENSG00000111142
METRN	994.923463790821	0.038539558364596	0.12935832465579	0.297928706692407	0.765757577528467	0.955537301322273	ENSG00000103260	protein_coding	chr16	715115	719655	chr16:715115	METRN	protein_coding	chr16	715118	719655	chr16:715118	ENSG00000103260
METRNL	5391.79850380198	0.0836044109101485	0.120595274144269	0.693264404458603	0.488143637023102	0.87431958722332	ENSG00000176845	protein_coding	chr17	83079691	83095119	chr17:83079691	METRNL	protein_coding	chr17	83079609	83095122	chr17:83079609	ENSG00000176845
METTL1	811.290992855686	0.0597528837342054	0.0990866250840533	0.603036824430322	0.546484192116514	0.893098029005202	ENSG00000037897	protein_coding	chr12	57768471	57772793	chr12:57768471	METTL1	protein_coding	chr12	57768471	57772119	chr12:57768471	ENSG00000037897
METTL10	776.70386479407	0.114165744529913	0.0466614166210773	2.44668406570288	0.0144177157997716	0.251209727132337	ENSG00000203791	protein_coding	chr10	124748149	124791870	chr10:124748149	EEF1AKMT2	protein_coding	chr10	124748149	124791887	chr10:124748149	ENSG00000203791
METTL12	137.159211457576	-0.0488109058077155	0.0853857982811523	-0.571651337696632	0.567558208026739	0.899372439500997	ENSG00000214756	protein_coding	chr11	62665309	62668496	chr11:62665309	CSKMT	protein_coding	chr11	62665309	62668496	chr11:62665309	ENSG00000214756
METTL13	2199.35793577537	0.0145383894184827	0.0594462817061737	0.244563478172477	0.806794445580371	0.965380313831349	ENSG00000010165	protein_coding	chr1	171781664	171814023	chr1:171781664	METTL13	protein_coding	chr1	171781660	171814023	chr1:171781660	ENSG00000010165
METTL14	1547.11900238691	-0.0209772649293346	0.0278365705500741	-0.753586541546107	0.451097528160559	0.861329524041237	ENSG00000145388	protein_coding	chr4	118685368	118715433	chr4:118685368	METTL14	protein_coding	chr4	118685392	118715433	chr4:118685392	ENSG00000145388
METTL15	1474.33946660091	-0.0872546965052642	0.048086793720122	-1.81452514827896	0.0695969146123207	0.491783534309686	ENSG00000169519	protein_coding	chr11	28108248	28527041	chr11:28108248	METTL15	protein_coding	chr11	28108248	28527041	chr11:28108248	ENSG00000169519
METTL16	1578.28469040667	0.00817215472865038	0.0430342250130622	0.189898963584679	0.849388304631881	0.97422659332598	ENSG00000127804	protein_coding	chr17	2405562	2511891	chr17:2405562	METTL16	protein_coding	chr17	2405562	2511891	chr17:2405562	ENSG00000127804
METTL17	1181.90575033853	0.0195107313269111	0.0580269021784985	0.336235962879656	0.736692935532322	0.948220823505332	ENSG00000165792	protein_coding	chr14	20989770	20997035	chr14:20989770	METTL17	protein_coding	chr14	20989973	20997035	chr14:20989973	ENSG00000165792
METTL18	289.397386056929	0.010923650618124	0.0608286643525522	0.179580642356577	0.857481802769887	0.975995061167656	ENSG00000171806	protein_coding	chr1	169792529	169794966	chr1:169792529	METTL18	protein_coding	chr1	169792529	169794963	chr1:169792529	ENSG00000171806
METTL20	197.563794765291	0.133038190818364	0.0799184195393662	1.66467494709192	0.0959776238413629	0.550335782200856	ENSG00000139160	protein_coding	chr12	31647160	31673114	chr12:31647160	ETFBKMT	protein_coding	chr12	31647160	31673114	chr12:31647160	ENSG00000139160
METTL21A	701.836162409595	0.0571979797876478	0.0619668417396095	0.923041713631286	0.355985467425608	0.816323574433079	ENSG00000144401	protein_coding	chr2	207580631	207625928	chr2:207580631	METTL21A	protein_coding	chr2	207580631	207625928	chr2:207580631	ENSG00000144401
METTL21B	520.072723169532	-0.039149866688448	0.0974605973012113	-0.401699433130412	0.68790524176683	0.93653062505001	ENSG00000123427	protein_coding	chr12	57771492	57782798	chr12:57771492	EEF1AKMT3	protein_coding	chr12	57771492	57782541	chr12:57771492	ENSG00000123427
METTL22	1020.14501740211	0.0856993770228833	0.0711971108960435	1.20369177828037	0.228708731211447	0.725620594604084	ENSG00000067365	protein_coding	chr16	8621683	8649654	chr16:8621683	METTL22	protein_coding	chr16	8621683	8649654	chr16:8621683	ENSG00000067365
METTL23	801.300616190461	-0.0752588615882389	0.0503046090272537	-1.49606294618979	0.134637252675492	0.61822078667673	ENSG00000181038	protein_coding	chr17	76726830	76733936	chr17:76726830	METTL23	protein_coding	chr17	76726830	76733936	chr17:76726830	ENSG00000181038
METTL25	259.646264668679	0.0521108451702501	0.0435520598477621	1.19651849653967	0.231494284929415	0.728641958834666	ENSG00000127720	protein_coding	chr12	82358497	82479236	chr12:82358497	METTL25	protein_coding	chr12	82358528	82479239	chr12:82358528	ENSG00000127720
METTL2A	790.591648742861	-0.0560346013037302	0.0447701413134344	-1.25160653193908	0.210713273271911	0.708570606397651	ENSG00000087995	protein_coding	chr17	62423867	62450822	chr17:62423867	METTL2A	protein_coding	chr17	62423875	62453385	chr17:62423875	ENSG00000087995
METTL2B	1315.55592300148	-0.144647197187055	0.0511945060336235	-2.82544375156299	0.00472151769734672	0.135183432104357	ENSG00000165055	protein_coding	chr7	128476729	128506602	chr7:128476729	METTL2B	protein_coding	chr7	128476729	128506602	chr7:128476729	ENSG00000165055
METTL3	1247.49912558004	0.142201187284619	0.109808339163839	1.29499442726703	0.195322151903587	0.696219632707214	ENSG00000165819	protein_coding	chr14	21498133	21511375	chr14:21498133	METTL3	protein_coding	chr14	21498133	21511342	chr14:21498133	ENSG00000165819
METTL4	922.731951198543	-0.0768477747468733	0.0623186651699953	-1.23314218199708	0.217522722153584	0.714576994443337	ENSG00000101574	protein_coding	chr18	2537525	2571509	chr18:2537525	METTL4	protein_coding	chr18	2537525	2571509	chr18:2537525	ENSG00000101574
METTL5	1177.93151377671	0.000592238807574375	0.05943931020805	0.00996375640130102	0.992050204137926	0.998955722390485	ENSG00000138382	protein_coding	chr2	169810081	169824931	chr2:169810081	METTL5	protein_coding	chr2	169810081	169824931	chr2:169810081	ENSG00000138382
METTL6	812.05065515519	0.0410829654539998	0.0362420637194086	1.13357135984502	0.256974392299769	0.750753073484536	ENSG00000206562	protein_coding	chr3	15381275	15440566	chr3:15381275	METTL6	protein_coding	chr3	15381275	15440566	chr3:15381275	ENSG00000206562
METTL7A	538.139338315536	0.15452662976476	0.148344087168145	1.04167704095686	0.297561436910248	0.780373145904229	ENSG00000185432	protein_coding	chr12	50923472	50932517	chr12:50923472	METTL7A	protein_coding	chr12	50923472	50932510	chr12:50923472	ENSG00000185432
METTL8	827.278266363945	-0.0820736811691154	0.0439255494945119	-1.86847249752379	0.0616962401272117	0.47450936036644	ENSG00000123600	protein_coding	chr2	171317405	171434802	chr2:171317405	METTL8	protein_coding	chr2	171315746	171434802	chr2:171315746	ENSG00000123600
METTL9	9912.20305037772	0.130833659192627	0.0548133484364631	2.38689412204552	0.0169913839439577	0.270315848052013	ENSG00000197006	protein_coding	chr16	21597218	21657473	chr16:21597218	METTL9	protein_coding	chr16	21597218	21657471	chr16:21597218	ENSG00000197006
MEX3A	436.016191031314	-0.505035646695586	0.145646553632959	-3.46754271967406	0.00052524024836375	0.0322748555398273	ENSG00000254726	protein_coding	chr1	156072013	156081998	chr1:156072013	MEX3A	protein_coding	chr1	156072013	156082465	chr1:156072013	ENSG00000254726
MEX3B	991.657294196788	-0.291637298980466	0.166237599060862	-1.75434017712018	0.0793722353191592	0.520119516791252	ENSG00000183496	protein_coding	chr15	82041778	82046141	chr15:82041778	MEX3B	protein_coding	chr15	82041778	82046119	chr15:82041778	ENSG00000183496
MEX3C	4005.76700331409	0.00067111900714054	0.0426782126102731	0.0157250963921342	0.98745370544552	0.998000454485589	ENSG00000176624	protein_coding	chr18	51174550	51218304	chr18:51174550	MEX3C	protein_coding	chr18	51174550	51218333	chr18:51174550	ENSG00000176624
MEX3D	1606.05004013916	-0.229926187302462	0.121982768263303	-1.88490711086471	0.0594423799090744	0.468237139520744	ENSG00000181588	protein_coding	chr19	1554669	1568058	chr19:1554669	MEX3D	protein_coding	chr19	1554672	1568325	chr19:1554672	ENSG00000181588
MFAP1	2178.26347814799	0.0061202718155152	0.033212331486452	0.18427709051416	0.853796085271983	0.975451254145343	ENSG00000140259	protein_coding	chr15	43804492	43824802	chr15:43804492	MFAP1	protein_coding	chr15	43804492	43824690	chr15:43804492	ENSG00000140259
MFAP2	4426.15337024742	-0.0324678830629143	0.129136827580643	-0.251422337618127	0.801487599326913	0.964151302859258	ENSG00000117122	protein_coding	chr1	16974502	16980835	chr1:16974502	MFAP2	protein_coding	chr1	16974502	16980632	chr1:16974502	ENSG00000117122
MFAP3	2158.48282699913	0.0305750629500124	0.051049258266722	0.598932560200265	0.549217857631594	0.893229134576086	ENSG00000037749	protein_coding	chr5	154038906	154220478	chr5:154038906	MFAP3	protein_coding	chr5	154038959	154220478	chr5:154038959	ENSG00000037749
MFAP3L	1128.78522518078	-0.170233018574338	0.14665584075415	-1.16076535171696	0.245737336992836	0.740981940097376	ENSG00000198948	protein_coding	chr4	169986597	170033031	chr4:169986597	MFAP3L	protein_coding	chr4	169986597	170033031	chr4:169986597	ENSG00000198948
MFAP4	9193.61934268086	-0.205678018854449	0.257457659027528	-0.798880948546406	0.424359446843489	0.852401601322421	ENSG00000166482	protein_coding	chr17	19383442	19387240	chr17:19383442	MFAP4	protein_coding	chr17	19383442	19387190	chr17:19383442	ENSG00000166482
MFAP5	15485.3765662086	0.154972920914975	0.181933758891053	0.851809591906341	0.394319781748535	0.838139895004646	ENSG00000197614	protein_coding	chr12	8637346	8662888	chr12:8637346	MFAP5	protein_coding	chr12	8637346	8662888	chr12:8637346	ENSG00000197614
MFF	4082.26283350526	-0.022146676271818	0.108314914682746	-0.204465620793641	0.837989655103324	0.971514013386896	ENSG00000168958	protein_coding	chr2	227325151	227357836	chr2:227325151	MFF	protein_coding	chr2	227325151	227357836	chr2:227325151	ENSG00000168958
MFGE8	12640.3354902583	0.0818634108916292	0.154576915343634	0.529596613502359	0.596391642837508	0.908306191528935	ENSG00000140545	protein_coding	chr15	88898683	88913411	chr15:88898683	MFGE8	protein_coding	chr15	88898683	88913468	chr15:88898683	ENSG00000140545
MFHAS1	1120.78431678236	-0.0012443357104946	0.0701501961020621	-0.0177381643906485	0.985847734650245	0.99763827918219	ENSG00000147324	protein_coding	chr8	8783354	8893645	chr8:8783354	MFHAS1	protein_coding	chr8	8783354	8893630	chr8:8783354	ENSG00000147324
MFI2	344.128438236292	0.302422684406644	0.139247046452261	2.17184272206683	0.0298675280245964	0.353166019048084	ENSG00000163975	protein_coding	chr3	196988621	197029816	chr3:196988621	MELTF	protein_coding	chr3	196980590	197029835	chr3:196980590	ENSG00000163975
MFI2-AS1	40.5142810591701	0.400152400559927	0.161046888119625	2.48469501790494	0.0129662466061229	0.237054000518411	ENSG00000228109	antisense	chr3	196999460	197004744	chr3:196999460	MELTF-AS1	lncRNA	chr3	196999460	197004744	chr3:196999460	ENSG00000228109
